jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,21,13,21,25,21,22,27,25,19,24,16,22,25,12,17,10,11,17,12,11,17,16,12,""
02,15,7,11,12,12,21,18,23,26,17,17,16,20,15,12,11,6,6,11,8,7,9,11,10,""
03,11,10,5,12,15,6,18,11,18,19,2,3,1,6,13,3,3,3,5,2,1,2,2,5,""
04,4,2,3,3,2,1,1,3,1,4,3,2,6,4,3,1,5,4,13,22,11,17,15,21,""
05,14,16,19,10,11,14,17,21,10,14,25,18,21,15,14,10,8,7,6,8,12,12,12,1,""
06,2,2,1,-1,3,1,2,5,15,24,31,23,25,24,12,22,5,5,7,10,14,9,14,15,""
07,24,11,15,12,24,29,24,18,20,18,20,43,17,20,21,15,8,11,13,12,6,11,13,9,""
08,15,16,14,20,19,23,18,16,21,20,23,24,17,19,15,21,12,6,3,14,6,8,6,12,""
09,10,15,17,13,16,19,51,29,23,28,26,13,27,21,6,9,4,12,8,7,10,16,14,12,""
10,10,12,18,14,15,30,16,20,22,20,16,18,14,19,13,16,6,6,16,7,15,19,15,9,""
11,15,18,20,14,23,8,14,15,21,13,20,15,21,12,22,12,10,38,49,10,17,9,12,13,""
12,11,14,20,20,14,19,17,14,24,25,19,16,20,22,13,12,15,8,6,12,13,12,9,12,""
13,12,10,13,26,11,15,17,23,23,24,27,25,25,20,12,17,5,17,7,18,13,8,15,12,""
14,11,11,17,24,16,22,18,10,18,24,22,29,26,16,21,18,17,11,12,9,10,17,14,13,""
15,12,11,13,18,18,29,20,14,22,15,24,28,20,27,24,17,8,11,8,12,11,16,8,16,""
16,12,10,12,16,15,21,19,21,20,25,29,32,23,17,26,15,12,13,10,10,11,15,8,8,""
17,13,11,19,16,22,19,26,18,10,18,26,31,19,27,27,14,9,18,10,9,13,24,13,12,""
18,15,23,22,19,22,15,32,15,21,30,27,26,24,24,25,11,10,10,13,15,15,14,16,10,""
19,12,19,16,12,14,19,17,24,16,22,19,21,16,16,28,12,13,4,7,18,13,19,9,16,""
20,13,17,17,18,24,14,12,17,19,24,34,27,27,29,21,22,13,19,15,12,13,23,17,22,""
21,16,18,16,16,15,27,21,26,29,24,27,28,39,23,19,23,16,16,9,12,19,16,13,17,""
22,13,26,24,20,29,24,19,19,20,28,34,31,35,22,31,16,19,15,19,16,22,20,21,15,""
23,22,18,16,14,21,17,27,25,31,28,30,24,30,39,50,18,13,15,10,23,26,18,17,19,""
24,16,10,12,13,27,21,30,28,23,37,27,22,24,18,27,17,16,17,11,11,14,21,18,16,""
25,19,17,23,23,25,31,24,26,24,28,20,39,26,28,23,23,19,12,14,12,22,21,15,23,""
26,24,14,22,18,13,22,25,17,29,22,22,19,18,14,25,28,13,16,9,13,19,17,17,25,""
27,22,19,21,18,20,19,28,18,19,30,31,27,29,20,22,19,12,10,18,10,15,17,15,16,""
28,14,9,24,21,27,28,27,16,29,27,26,27,18,23,27,22,12,9,13,16,14,21,22,23,""
29,25,17,22,20,25,24,24,21,25,21,21,32,39,25,30,21,10,21,14,17,12,21,21,22,""
30,19,13,23,25,27,27,27,28,24,27,29,32,22,18,23,22,20,16,21,16,20,17,21,22,""
31,27,20,19,22,37,35,38,22,33,23,39,34,36,24,24,16,19,25,9,19,46,14,32,21,""
