jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,1,5,5,9,2,7,1,5,6,0,4,2,4,0,1,0,0,3,2,4,3,0,0,""
02,0,3,7,5,7,5,2,0,3,3,3,2,3,1,1,2,2,1,1,2,4,6,2,3,""
03,5,10,4,1,5,8,4,2,1,5,4,4,12,3,1,4,2,1,2,4,4,2,4,6,""
04,11,15,14,19,19,27,26,7,15,40,21,40,39,29,17,8,10,4,4,4,5,2,1,3,""
05,2,5,2,0,2,3,4,2,3,1,1,10,1,0,1,0,1,1,1,1,1,2,0,0,""
06,0,0,0,0,0,0,0,0,4,4,7,6,2,2,3,1,0,5,2,2,4,3,3,4,""
07,2,6,8,3,6,5,2,1,2,4,1,2,3,2,3,1,1,1,0,1,3,3,1,0,""
08,2,3,2,1,1,1,4,3,2,2,9,4,2,3,0,3,3,0,1,2,1,1,1,0,""
09,2,6,6,3,8,4,2,4,3,4,8,4,2,3,1,2,0,-1,3,1,0,1,1,0,""
10,2,0,0,5,2,7,4,3,5,9,4,1,3,2,2,0,2,1,3,1,0,4,3,2,""
11,4,0,3,3,5,3,2,1,3,1,0,3,2,2,1,2,2,0,2,1,1,2,2,2,""
12,3,5,4,5,4,8,4,2,2,3,4,4,4,0,1,0,1,0,1,0,1,0,4,6,""
13,2,1,3,5,3,1,2,3,0,2,3,3,5,1,1,4,0,0,2,1,3,1,3,2,""
14,2,3,3,2,6,2,3,2,1,4,3,3,2,3,1,1,2,0,0,3,1,5,3,4,""
15,4,5,7,8,5,4,2,6,5,3,1,6,5,1,2,0,1,0,2,3,0,3,5,1,""
16,3,1,2,7,3,5,3,1,2,6,2,2,3,0,0,1,0,0,0,2,0,1,0,1,""
17,1,4,2,1,0,6,6,1,1,1,1,8,0,1,0,0,0,2,0,1,4,4,1,1,""
18,4,2,5,1,2,8,5,7,8,5,7,3,2,2,2,4,4,1,1,4,0,1,0,1,""
19,2,1,1,2,4,1,0,2,1,2,1,2,4,2,2,1,1,0,0,0,2,3,0,3,""
20,1,4,4,5,2,0,2,1,4,2,2,0,1,1,1,0,0,0,1,1,2,2,2,1,""
21,3,6,2,4,4,5,1,4,3,4,2,3,1,0,0,2,0,1,1,1,0,1,1,0,""
22,0,0,1,2,1,5,1,0,5,3,1,9,3,2,2,0,1,0,0,1,0,2,0,2,""
23,4,2,4,4,5,5,5,5,5,12,6,11,2,1,2,2,0,0,1,0,1,0,0,0,""
24,0,1,1,3,2,3,1,0,1,2,3,3,2,1,2,0,2,0,2,3,3,4,2,6,""
25,1,4,1,2,3,3,2,2,2,0,1,0,7,0,1,1,0,0,0,4,3,4,7,1,""
26,0,4,4,1,5,2,3,2,3,5,2,4,5,4,3,0,1,3,1,3,2,3,4,7,""
27,4,4,0,2,5,4,7,6,3,0,1,4,5,3,0,1,0,1,1,1,0,2,6,1,""
28,3,5,3,4,4,4,0,1,7,2,3,2,3,1,2,2,1,3,2,0,4,3,5,1,""
29,8,3,4,5,2,2,5,1,3,5,4,2,2,1,2,0,1,1,1,2,1,3,2,2,""
30,5,7,3,0,2,6,8,3,1,6,4,3,0,1,1,2,3,0,2,3,1,1,3,1,""
31,1,6,4,7,6,4,4,2,5,1,3,5,3,3,1,1,0,0,3,4,6,4,3,-1,""
