jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,15,16,10,16,20,14,20,8,14,16,12,10,25,12,5,3,1,3,6,5,7,9,9,""
02,19,12,8,17,21,18,15,15,15,10,20,15,17,16,10,8,9,1,1,2,5,3,15,19,""
03,20,19,16,16,22,32,17,25,11,20,16,20,12,15,11,9,5,4,2,5,6,1,12,22,""
04,29,28,52,47,67,85,101,73,57,120,103,89,69,55,51,25,21,11,13,6,2,1,16,19,""
05,17,16,13,21,14,22,23,18,2,20,19,19,11,11,9,10,3,0,5,2,8,3,4,0,""
06,0,0,0,0,0,0,0,0,8,18,16,11,8,9,17,8,4,5,4,2,1,6,9,10,""
07,13,16,17,13,15,12,8,8,12,12,24,11,10,15,5,5,6,2,3,4,3,3,5,9,""
08,7,12,13,16,22,18,19,29,9,16,10,17,8,14,6,11,5,3,1,6,5,6,8,11,""
09,8,16,19,20,15,24,16,16,17,17,15,20,4,8,1,4,5,6,1,3,5,4,8,8,""
10,8,11,15,12,17,17,25,21,16,21,17,15,11,10,7,3,4,3,5,4,5,5,7,10,""
11,9,10,10,16,14,14,12,16,18,11,13,14,11,5,10,4,4,1,0,2,7,7,11,6,""
12,13,14,10,15,14,16,11,14,17,13,12,11,14,5,10,7,8,4,2,4,6,8,29,7,""
13,12,11,9,9,8,11,14,12,13,10,16,19,6,10,8,11,1,3,2,0,5,4,11,12,""
14,7,13,15,22,14,14,7,11,7,8,12,7,3,4,7,4,4,2,2,2,3,6,9,7,""
15,15,10,16,17,17,19,9,7,13,3,10,13,12,9,5,5,8,6,1,2,2,7,8,9,""
16,9,12,17,17,16,17,11,15,13,13,10,14,14,12,3,3,1,4,0,1,4,9,10,8,""
17,10,20,8,16,16,16,18,13,11,11,14,17,12,8,7,2,7,3,4,2,1,6,11,15,""
18,10,10,20,15,20,10,13,13,15,13,22,9,9,6,9,3,2,5,0,2,4,5,8,13,""
19,6,19,8,9,15,17,10,16,23,19,18,17,6,9,6,2,0,1,2,4,6,8,6,5,""
20,13,8,20,22,9,7,13,13,6,18,13,2,8,7,6,0,3,2,2,2,4,10,9,6,""
21,10,6,12,18,8,7,8,10,12,8,3,12,12,12,3,4,4,3,3,3,5,7,11,7,""
22,12,12,10,11,16,19,10,8,10,4,5,9,7,2,8,5,3,2,4,5,4,4,11,8,""
23,9,15,12,13,15,10,7,13,13,13,8,11,6,6,11,3,3,2,1,8,4,9,8,13,""
24,10,12,10,14,18,11,15,7,8,11,14,11,9,13,8,6,7,2,2,1,5,8,8,11,""
25,10,12,6,8,17,18,11,9,14,14,17,9,9,11,9,4,2,3,3,2,3,4,4,6,""
26,9,11,15,17,13,12,16,16,12,11,10,8,10,12,3,6,4,5,3,8,3,8,9,7,""
27,16,11,9,10,16,8,16,13,8,12,6,16,6,8,3,2,2,2,4,3,-1,3,9,18,""
28,7,14,12,15,13,14,10,6,6,16,13,7,11,5,4,5,1,5,1,2,7,8,11,12,""
29,10,8,9,13,10,10,5,6,7,11,10,8,7,6,4,1,5,1,6,4,1,2,8,10,""
30,12,15,14,14,20,16,8,12,7,14,8,10,5,6,7,2,3,0,1,2,1,7,13,12,""
31,14,9,12,14,16,11,10,11,7,11,12,12,10,9,7,2,3,2,3,2,5,7,8,-1,""
