jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
04,69,83,72,87,124,172,214,244,249,258,311,289,303,270,272,268,292,256,245,254,145,111,96,89,""
05,77,67,74,80,89,92,122,103,120,133,159,111,112,94,148,126,147,173,155,132,106,74,71,71,""
06,83,72,88,74,78,84,95,90,101,125,124,166,110,95,112,102,133,140,126,106,54,69,57,45,""
07,62,62,74,64,69,68,74,92,100,123,156,140,122,94,76,122,99,90,97,97,77,67,53,59,""
08,32,53,64,56,57,69,80,61,107,101,159,112,91,104,98,125,109,207,203,160,135,134,97,89,""
09,98,110,120,140,127,146,121,160,183,204,199,210,178,184,177,186,202,196,198,142,77,99,78,72,""
10,59,86,107,72,85,113,157,139,168,181,225,174,176,156,157,177,148,165,165,130,97,77,61,80,""
11,80,73,101,90,114,152,128,170,165,184,202,161,153,148,154,138,174,167,171,125,114,78,79,52,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,88,94,80,108,115,147,163,182,187,238,266,229,196,150,210,177,191,217,242,180,152,111,87,95,""
14,110,93,109,133,141,170,169,183,205,206,226,200,161,166,173,207,238,287,216,193,124,119,114,97,""
15,81,83,102,134,121,131,148,160,199,206,265,208,218,201,217,243,287,280,263,223,164,133,109,104,""
16,83,107,154,127,170,139,164,182,195,181,226,228,192,137,161,186,261,247,256,172,125,82,63,85,""
17,91,100,126,162,172,172,207,179,172,185,181,211,184,169,180,192,233,250,237,166,158,102,90,83,""
18,98,91,125,143,165,175,196,198,184,220,196,182,169,153,153,199,250,289,228,170,132,107,63,57,""
19,104,95,105,115,145,164,156,197,174,240,224,216,211,186,190,194,203,262,229,175,128,103,82,83,""
20,87,92,102,87,161,170,197,191,184,209,239,185,192,163,172,225,233,242,223,175,151,141,107,109,""
21,85,80,96,144,166,178,203,201,226,184,204,198,204,215,194,200,212,224,172,128,97,111,105,78,""
22,66,79,85,91,131,132,129,142,137,133,115,100,145,149,156,186,132,212,214,149,119,92,77,68,""
23,80,65,89,90,93,125,129,116,139,171,189,195,161,123,152,148,139,168,156,121,99,93,113,168,""
24,66,81,60,87,118,111,120,143,142,158,178,146,153,117,129,135,134,130,152,132,117,86,61,62,""
25,148,76,100,100,130,135,139,158,143,146,185,185,154,131,158,164,149,165,134,128,87,64,61,61,""
26,24,72,183,151,131,81,71,95,110,112,164,140,122,117,105,136,121,128,120,92,82,65,55,58,""
27,51,60,56,82,86,91,108,120,117,139,171,134,129,125,116,114,132,122,102,79,75,72,63,54,""
28,78,104,120,93,104,129,135,124,132,152,189,182,169,143,164,137,119,117,115,95,63,65,71,89,""
29,89,91,93,117,141,152,188,140,146,229,211,193,223,196,231,204,180,157,159,111,121,100,79,74,""
30,94,106,130,135,160,173,150,179,165,180,196,173,158,184,190,212,171,169,142,89,89,83,78,56,""
31,73,80,94,117,143,142,138,150,147,179,202,149,154,136,119,115,134,88,78,66,58,58,55,-1,""
