jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,36,18,28,53,0,53,50,74,61,94,79,74,56,89,105,60,58,29,23,24,6,3,""
02,7,1,3,0,0,36,25,33,41,63,63,76,66,70,49,58,68,0,38,32,21,8,2,5,""
03,5,1,3,9,15,18,26,40,61,62,63,57,57,66,51,39,55,66,46,54,45,24,23,14,""
04,5,6,8,6,19,20,18,38,83,70,118,191,254,294,334,262,197,162,158,63,34,12,8,9,""
05,7,3,6,2,12,12,18,34,43,56,53,71,73,46,59,55,39,23,48,18,16,11,8,3,""
06,5,3,4,3,13,18,25,23,44,52,48,70,52,52,45,43,49,35,32,19,22,20,10,1,""
07,2,0,12,5,12,17,20,28,44,32,52,70,59,65,53,67,40,38,48,30,19,14,12,6,""
08,3,2,5,5,6,22,29,35,44,47,57,67,70,46,55,52,64,40,35,24,17,15,14,9,""
09,4,8,7,7,16,14,25,44,48,55,64,73,65,59,47,32,53,41,39,30,14,17,8,3,""
10,4,3,8,7,8,13,13,23,42,45,49,45,41,31,27,29,41,36,33,20,13,19,5,6,""
11,1,2,1,1,12,22,22,30,53,39,48,48,37,34,32,38,43,24,28,24,13,11,4,2,""
12,2,1,1,3,6,13,19,16,39,49,50,49,47,32,38,36,26,30,31,20,23,11,3,4,""
13,2,2,4,6,15,16,31,16,33,49,31,51,33,41,33,33,25,26,23,20,8,9,10,1,""
14,3,7,0,6,9,19,20,40,33,38,35,51,47,33,43,34,37,33,34,43,19,10,5,7,""
15,4,2,4,3,7,16,12,14,36,42,48,42,37,34,15,28,35,20,30,24,-1,8,6,2,""
16,1,1,3,3,6,8,11,15,27,44,28,38,22,44,35,34,20,30,22,24,12,5,8,3,""
17,0,1,0,3,8,13,20,21,29,45,53,47,46,43,29,28,22,18,19,17,14,6,3,1,""
18,3,3,3,3,8,11,20,40,43,42,55,34,35,43,34,34,32,30,18,13,12,8,3,2,""
19,1,0,2,5,10,12,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,1,5,7,7,14,23,33,34,32,31,19,27,23,34,26,21,16,22,8,0,0,10,""
21,4,0,0,4,11,8,18,18,31,33,24,30,35,28,23,27,40,35,23,26,32,18,11,3,""
22,2,1,2,4,7,19,24,22,33,37,35,37,47,42,36,43,45,40,33,12,18,12,0,11,""
23,0,0,0,11,6,23,28,33,38,42,44,57,29,37,27,48,31,27,31,22,24,7,8,27,""
24,1,1,17,4,12,16,18,22,24,28,31,35,28,29,40,27,40,34,35,24,11,6,4,5,""
25,2,0,0,0,0,0,18,23,32,32,24,39,36,49,38,57,38,42,29,20,15,13,6,5,""
26,4,11,4,3,15,24,26,30,39,45,53,64,42,39,50,55,47,36,41,40,26,82,52,40,""
27,8,0,1,4,7,10,20,24,33,53,38,68,43,40,48,64,69,56,37,38,26,16,20,2,""
28,6,3,4,9,7,16,18,26,40,54,53,55,42,42,47,39,47,47,24,24,12,7,4,13,""
29,3,3,6,12,11,8,37,48,58,62,56,57,60,39,43,40,47,41,31,42,30,22,12,12,""
30,2,3,3,6,7,13,23,25,29,40,48,37,29,38,37,35,70,41,37,27,22,16,10,33,""
31,2,5,6,10,7,17,22,24,28,29,40,37,35,42,44,37,46,24,32,30,18,12,6,-1,""
