Jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,234,296,311,318,328,302,290,254,272,219,189,172,182,152,94,93,83,64,88,87,157,184,185,217
2,260,284,330,339,345,318,319,276,261,227,210,230,182,163,114,96,87,62,70,106,184,191,172,236
3,270,317,379,389,410,372,336,300,280,302,270,311,314,290,235,201,156,125,113,100,149,176,173,208
4,297,359,378,428,419,339,282,282,261,243,245,240,215,209,156,117,59,62,65,80,139,144,168,235
5,256,307,364,298,285,310,259,267,285,229,209,199,162,154,105,76,72,52,83,105,120,146,192,208
6,235,263,298,330,387,311,291,257,224,222,176,165,163,135,121,97,86,58,65,90,128,107,152,184
7,214,286,272,327,325,245,273,264,233,186,195,171,166,144,100,99,63,61,75,92,131,185,178,134
8,206,234,308,332,282,297,233,240,257,181,54,114,199,73,85,98,66,66,54,127,162,207,233,242
9,237,298,353,368,385,294,334,308,289,241,199,224,228,121,74,65,39,36,67,103,141,174,157,194
10,217,291,342,334,353,259,257,274,266,229,223,233,213,204,163,82,69,65,78,103,133,176,168,187
11,250,281,327,367,361,283,252,315,267,285,271,264,249,228,161,110,102,92,110,143,175,224,245,223
12,279,347,332,369,331,294,291,332,342,298,284,300,277,249,166,118,96,84,96,97,73,146,193,195
13,243,310,324,358,381,283,296,353,316,226,232,275,293,225,170,62,98,54,72,115,169,252,228,223
14,277,384,400,348,324,265,269,305,309,301,311,281,256,172,115,74,55,59,79,81,143,212,189,182
15,206,246,283,398,336,336,262,291,244,156,82,63,134,168,147,87,39,47,59,93,132,151,162,220
16,220,344,349,365,303,291,308,294,341,266,284,252,216,154,96,72,52,41,42,86,158,146,174,193
17,229,337,389,399,365,301,312,372,300,132,44,64,97,133,123,79,63,52,88,93,94,151,136,177
18,209,294,301,366,327,270,274,329,292,260,189,171,160,142,122,60,54,48,46,81,121,117,142,150
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,99,101,85,131,138,166,170,183
23,220,252,295,317,329,242,225,231,253,206,220,181,163,93,60,61,52,49,36,57,143,151,170,194
24,231,239,319,323,313,248,243,218,221,195,136,135,134,133,97,66,61,66,61,82,145,169,146,186
25,175,235,260,290,270,221,217,224,212,199,160,164,143,123,104,71,65,60,66,107,150,190,152,159
26,185,247,251,316,285,235,225,262,215,184,150,138,130,119,110,51,54,51,72,86,115,148,175,180
27,213,287,283,343,359,285,283,234,335,310,213,168,182,162,118,97,63,83,97,109,155,216,218,179
28,221,289,346,359,352,299,298,192,17,134,178,180,170,144,93,80,60,62,62,74,153,195,211,211
29,242,315,331,349,338,294,288,282,320,298,203,167,180,146,110,78,60,61,89,91,160,178,230,198
30,258,301,375,374,356,321,348,325,299,201,193,181,177,124,104,65,34,41,42,100,147,165,202,212
31,241,282,351,359,366,284,276,296,263,235,181,149,147,133,103,73,70,63,80,99,159,195,172,180
