jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,20,26,20,24,23,33,25,28,25,25,21,15,31,16,24,16,20,13,20,13,20,15,17,17
02,24,28,28,28,34,32,19,26,23,28,15,36,41,23,20,18,23,25,24,20,21,32,20,30
03,30,32,45,48,55,40,46,29,28,30,34,61,65,67,53,44,57,46,36,40,49,53,39,37
04,42,34,34,37,32,28,23,19,20,26,22,22,27,29,19,19,21,16,15,7,21,22,13,19
05,20,24,32,27,20,27,11,21,22,22,16,15,23,16,17,12,26,10,14,19,13,19,17,15
06,7,18,26,25,29,24,16,21,15,16,14,13,15,17,22,17,10,11,11,17,18,25,20,7
07,18,24,22,17,36,24,19,25,17,18,26,16,19,16,11,18,21,21,5,11,14,19,20,20
08,17,12,17,21,21,22,18,15,29,31,20,22,14,13,20,17,23,11,16,11,22,19,14,12
09,14,26,27,16,32,30,18,21,11,29,18,20,15,17,16,22,19,10,12,20,12,15,13,22
10,19,20,16,14,20,24,18,21,25,19,18,22,25,15,16,11,17,16,17,15,18,10,19,10
11,11,8,21,18,17,22,17,24,23,19,24,18,15,11,14,15,15,11,14,9,13,12,9,14
12,16,21,23,23,25,20,24,25,18,16,15,13,15,22,25,8,21,13,10,12,13,19,10,14
13,9,16,18,13,24,23,20,20,18,23,18,27,21,11,12,8,13,12,10,14,14,15,12,14
14,7,10,20,24,15,19,16,20,24,16,29,8,26,20,10,16,9,15,8,11,12,14,9,19
15,22,14,23,18,19,21,14,16,20,23,20,13,20,12,18,6,8,9,13,11,16,18,16,14
16,19,15,16,26,26,23,20,15,15,16,21,23,15,19,13,17,9,11,10,13,14,10,13,12
17,17,18,20,21,16,27,18,21,13,16,9,15,19,9,18,14,19,11,12,13,16,17,14,23
18,19,12,12,26,28,15,18,23,19,25,20,18,16,22,24,11,10,10,13,21,12,14,20,23
19,19,20,21,21,24,18,21,15,13,25,18,17,16,12,22,15,16,8,16,7,10,13,16,14
20,14,18,13,23,22,18,19,16,19,23,17,23,22,17,16,19,12,10,12,14,15,15,17,18
21,16,23,7,19,9,14,12,28,11,28,18,18,11,13,7,10,8,14,6,37,14,15,17,20
22,18,19,21,21,19,23,25,24,19,21,15,33,19,15,13,17,15,11,17,11,16,16,15,14
23,15,15,14,19,20,21,23,14,17,14,17,15,13,12,16,15,15,10,13,12,14,10,11,15
24,20,18,20,18,25,18,21,24,21,16,18,15,18,8,9,15,10,14,17,9,18,18,19,23
25,16,25,18,22,24,16,22,23,13,22,16,11,12,13,16,18,8,10,17,10,17,11,18,18
26,15,11,19,18,18,19,19,19,28,12,18,10,15,18,11,8,14,15,13,13,12,16,15,14
27,11,17,19,22,20,24,17,13,12,10,17,18,10,8,11,18,6,15,12,12,14,14,12,11
28,20,12,14,22,20,23,18,16,14,23,24,16,16,12,16,6,18,12,9,14,19,10,19,16
29,11,18,17,27,16,14,16,10,20,14,21,20,22,14,10,14,11,13,7,20,13,7,19,13
30,14,21,21,23,11,19,18,25,27,23,17,13,11,7,14,11,6,16,12,8,7,14,11,11
31,19,8,8,14,25,17,15,12,17,22,22,16,13,14,15,16,7,11,9,8,14,11,15,12
