may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,37,28,36,29,34,26,51,55,51,80,83,75,95,111,115,97,77,92,90,92,78,77,44,22,""
02,34,29,37,30,41,40,43,52,51,66,78,99,117,105,112,78,79,89,75,114,95,73,43,30,""
03,20,30,35,32,46,45,38,38,46,75,88,85,101,99,82,91,104,97,104,102,75,56,35,34,""
04,25,23,29,29,42,37,44,45,68,71,106,108,124,94,70,86,102,119,112,106,71,79,54,29,""
05,26,35,26,33,47,44,47,55,66,69,88,103,124,144,109,98,108,99,107,93,76,54,39,25,""
06,31,23,27,26,45,45,44,51,52,55,57,92,99,90,55,92,59,71,69,86,61,34,19,12,""
07,13,12,43,35,44,36,39,53,61,78,71,106,99,102,103,97,104,101,105,118,89,65,37,32,""
08,24,24,30,39,24,39,33,36,53,66,62,83,104,108,74,97,77,59,67,56,28,19,8,3,""
09,11,8,8,14,14,22,17,22,17,45,55,60,71,58,41,41,38,24,40,52,29,28,11,10,""
10,13,7,17,13,17,16,22,34,46,47,41,42,41,32,42,40,40,57,72,66,33,27,20,12,""
11,14,33,42,39,36,50,46,-1,-1,-1,84,101,105,77,112,72,57,36,46,62,48,28,18,25,""
12,23,18,44,30,43,38,37,39,64,67,100,83,100,88,66,67,48,64,68,80,71,59,35,35,""
13,26,20,36,47,32,26,26,15,7,16,38,65,71,101,81,81,101,90,95,117,102,58,43,31,""
14,36,30,33,27,42,36,34,41,46,62,76,86,100,88,90,78,54,90,120,96,86,49,40,98,""
15,43,29,22,33,41,40,47,61,32,80,54,85,99,93,74,69,65,56,81,77,63,47,18,25,""
16,21,11,24,19,17,24,16,18,15,22,30,24,31,23,16,16,22,29,30,38,39,25,13,10,""
17,10,11,12,13,22,13,20,20,35,43,49,65,52,46,55,51,30,37,42,56,37,28,22,13,""
18,11,5,16,27,32,41,36,31,47,55,58,64,69,59,36,52,48,44,53,83,45,33,16,21,""
19,35,23,37,33,55,46,42,70,67,58,75,89,84,88,88,68,79,90,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,45,48,57,72,77,106,95,91,74,84,111,115,92,46,32,25,""
21,24,36,35,41,36,37,58,55,55,66,73,80,84,86,75,73,82,105,116,109,107,61,31,25,""
22,14,24,35,37,48,53,49,37,78,75,84,89,96,94,85,74,93,109,126,114,99,69,46,34,""
23,25,32,29,47,41,44,49,41,59,70,89,84,94,89,80,83,83,67,105,120,104,88,49,41,""
24,39,24,31,40,54,65,63,48,53,58,86,99,106,104,99,103,84,70,90,95,154,84,42,35,""
25,42,22,41,51,41,51,44,35,45,63,70,99,100,96,75,69,47,36,67,73,59,41,44,15,""
26,16,19,28,31,52,41,39,35,55,57,87,94,80,86,65,73,48,85,121,111,113,83,52,36,""
27,38,42,42,32,54,71,61,46,50,69,91,80,84,101,95,106,98,116,133,126,224,234,48,39,""
28,40,35,47,44,47,53,44,34,50,54,74,89,81,77,68,52,60,107,117,201,104,72,60,42,""
29,25,34,37,40,43,59,51,33,47,55,144,82,139,189,149,133,181,-1,-1,-1,166,89,41,26,""
30,21,26,21,32,44,48,30,34,57,65,85,121,107,91,69,79,74,86,97,109,102,65,92,-1,""
31,-1,57,48,42,23,31,45,37,41,68,76,73,88,109,106,90,81,120,128,143,94,58,44,26,""
