may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,22,23,7,12,19,28,22,32,27,16,18,6,7,5,7,4,3,3,2,7,6,8,16,21,""
02,12,14,20,13,29,19,14,32,20,16,5,6,4,4,4,2,4,1,5,4,9,8,14,21,""
03,12,17,37,23,22,37,41,32,44,24,14,12,11,7,5,6,6,6,3,5,10,6,8,18,""
04,11,5,14,26,21,20,15,30,13,18,9,7,7,3,8,3,3,0,3,4,8,6,12,16,""
05,15,9,12,20,24,21,21,27,44,21,1,11,5,9,3,4,6,6,3,6,6,8,13,13,""
06,17,12,10,21,18,38,27,19,28,22,12,4,9,4,6,2,3,1,4,2,6,5,5,4,""
07,11,14,12,8,20,24,28,11,9,15,7,4,3,3,5,6,4,2,4,1,3,10,-1,-1,""
08,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,7,6,9,12,6,14,4,2,7,7,6,8,15,14,""
09,23,15,13,19,27,15,19,30,29,9,14,5,6,6,6,8,5,5,-1,3,7,9,14,10,""
10,20,15,16,29,33,42,42,37,29,36,21,6,7,6,1,2,0,1,5,5,7,13,21,12,""
11,16,12,21,14,9,16,14,22,20,7,6,9,5,4,2,3,4,6,4,7,8,13,14,19,""
12,23,27,16,27,21,36,24,21,14,14,13,10,7,3,4,2,5,7,8,12,12,20,17,12,""
13,26,42,23,24,28,21,24,22,25,13,11,7,8,4,4,0,4,8,2,7,6,8,9,15,""
14,24,20,21,21,21,25,23,22,16,9,7,1,1,3,2,2,2,1,5,2,7,5,5,11,""
15,9,10,4,9,27,18,26,24,20,9,12,9,7,4,3,1,1,5,3,4,7,12,21,16,""
16,6,10,12,16,20,21,9,13,16,15,10,3,6,8,2,7,5,1,2,4,4,7,10,11,""
17,13,23,19,18,18,21,25,13,19,10,6,2,2,4,6,4,6,7,5,5,10,15,5,17,""
18,16,11,22,13,33,16,22,17,14,11,10,4,5,3,5,2,7,4,8,8,8,8,10,11,""
19,22,21,19,23,24,29,30,30,23,18,5,1,2,5,3,5,6,6,5,4,4,10,20,15,""
20,21,17,6,9,14,18,30,23,12,4,6,5,1,2,10,5,5,4,5,6,2,8,16,19,""
21,24,17,14,22,17,16,20,10,10,12,9,5,0,2,4,2,4,5,5,5,5,10,7,20,""
22,18,10,11,17,12,20,18,31,12,11,8,5,6,6,6,14,3,7,9,5,8,17,16,17,""
23,23,21,6,20,17,13,20,25,10,11,3,5,4,5,6,9,5,6,5,5,7,12,13,21,""
24,33,21,18,21,22,14,22,36,19,21,10,11,5,7,10,6,2,3,3,2,5,17,18,20,""
25,18,21,20,17,26,21,27,32,20,5,6,10,2,5,7,3,6,4,6,6,4,9,12,14,""
26,11,19,20,24,18,27,16,27,13,11,4,5,11,4,5,3,5,9,5,4,6,9,16,25,""
27,0,0,23,31,33,33,27,27,28,16,13,10,1,2,3,7,1,9,5,8,7,6,7,16,""
28,29,15,31,34,31,31,34,26,19,17,9,3,3,2,4,2,6,3,7,3,5,7,15,19,""
29,13,23,22,19,22,26,29,26,34,21,10,6,5,1,3,5,9,9,5,10,6,6,16,10,""
30,13,15,19,21,25,15,23,21,15,21,8,2,9,6,6,7,3,6,0,0,0,0,0,0,""
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,""
