may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,6,6,5,4,0,1,1,11,13,13,3,7,12,6,0,-1,-1,0,0,-1,0,0,-1,""
02,2,19,11,14,6,12,15,14,17,24,13,1,0,0,0,0,0,0,-1,0,0,0,0,0,""
03,6,7,8,10,7,8,8,18,27,25,6,0,0,0,0,-1,-1,-1,0,0,0,0,0,12,""
04,17,15,11,8,6,3,6,7,20,27,10,0,0,0,0,0,-1,0,-1,-1,6,2,0,11,""
05,19,25,20,27,30,51,53,52,78,74,38,0,0,0,0,0,0,0,0,0,7,12,20,17,""
06,17,23,34,18,31,39,67,61,71,72,11,0,0,0,7,2,1,0,0,1,10,10,17,13,""
07,12,26,21,30,31,34,50,50,52,68,9,6,1,0,0,1,0,0,0,0,7,11,12,24,""
08,18,14,16,16,21,32,46,66,60,66,58,74,42,31,32,33,23,14,6,6,15,10,13,17,""
09,25,33,22,32,38,31,47,47,50,53,50,61,50,45,36,34,28,14,9,13,12,8,23,21,""
10,24,29,26,26,24,35,42,69,53,56,40,53,1,0,0,1,1,3,58,4,11,7,11,15,""
11,19,29,19,22,19,37,35,43,53,48,48,43,42,27,30,17,14,17,12,13,6,8,9,12,""
12,8,16,19,15,17,29,27,46,38,36,48,38,44,39,9,7,10,11,3,14,6,18,8,24,""
13,22,31,27,29,24,21,17,27,20,51,62,40,37,41,23,22,21,15,6,0,-1,0,0,0,""
14,0,0,23,0,0,0,0,0,-1,0,0,0,0,5,0,1,1,0,6,1,4,1,0,0,""
15,0,0,0,0,0,0,0,0,51,57,46,33,4,1,1,0,0,0,0,3,10,11,21,14,""
16,34,60,61,20,16,87,1,17,52,45,18,1,0,1,0,0,1,0,4,1,1,6,13,21,""
17,17,15,17,19,21,25,34,37,41,23,1,0,0,0,0,0,0,0,0,0,0,5,9,14,""
18,20,26,22,36,24,21,45,46,47,47,2,0,0,0,0,1,1,1,1,0,0,6,6,5,""
19,0,0,0,0,0,0,0,0,1,41,57,30,8,2,12,5,1,0,2,2,2,10,13,23,""
20,19,41,34,27,32,35,40,43,51,54,12,5,1,0,0,0,0,0,0,0,0,4,11,29,""
21,17,31,15,24,23,34,49,45,51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
22,1,4,5,32,12,24,33,27,7,32,35,43,38,29,24,28,36,23,20,8,10,20,16,19,""
23,29,30,28,26,37,35,39,44,38,38,43,23,12,18,6,1,20,11,8,7,7,14,14,23,""
24,29,25,31,44,44,28,32,44,51,40,12,0,0,0,1,0,0,0,0,0,0,0,3,12,""
25,24,24,22,22,27,27,36,46,37,25,11,2,1,0,0,0,0,0,0,0,0,2,0,1,""
26,3,9,14,25,27,25,26,30,22,5,1,0,1,0,0,0,0,0,0,0,0,0,0,3,""
27,20,29,35,34,36,21,44,36,34,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
28,1,5,5,8,20,12,27,27,16,3,0,1,0,0,0,0,0,0,3,0,11,7,8,18,""
29,30,16,16,17,20,21,27,24,25,35,31,20,10,7,14,12,8,14,3,8,8,10,10,8,""
30,14,21,19,18,11,17,27,22,32,2,0,0,1,3,7,1,1,8,7,2,4,6,7,6,""
31,11,12,13,14,16,23,21,23,24,29,31,16,17,23,12,16,19,11,12,5,8,5,6,8,""
