may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,10,7,8,11,14,4,12,12,11,14,11,9,7,5,3,8,5,5,3,5,18,26,26,""
02,15,11,14,14,20,11,11,8,4,9,4,4,7,6,4,5,6,6,1,4,3,2,4,4,""
03,4,3,4,3,11,9,8,6,7,18,13,10,6,5,2,2,2,4,5,8,7,16,4,18,""
04,15,11,15,7,7,6,7,8,23,21,35,24,13,19,12,7,8,9,19,13,15,38,64,78,""
05,36,34,30,28,35,22,19,35,39,40,38,64,40,44,26,12,15,21,12,21,27,40,56,68,""
06,36,26,18,26,24,16,7,7,22,96,42,50,84,82,62,58,42,14,26,18,24,28,50,32,""
07,23,36,18,24,24,16,21,21,25,29,28,46,27,14,7,16,29,48,11,7,14,26,30,28,""
08,14,20,14,18,21,20,15,19,17,15,16,12,4,4,2,1,5,9,11,16,12,42,46,36,""
09,16,20,21,16,19,26,34,14,30,23,19,17,18,19,7,3,8,10,16,13,10,18,18,26,""
10,19,16,18,24,10,25,26,18,36,44,37,23,2,0,24,43,27,3,5,5,3,14,16,16,""
11,9,14,9,8,8,9,13,14,21,25,23,30,32,11,16,25,19,20,10,27,35,48,68,56,""
12,37,39,43,27,36,27,19,27,8,5,66,63,81,63,13,16,7,16,6,3,17,50,78,80,""
13,43,34,34,45,11,28,15,15,11,11,9,0,1,10,5,8,18,10,19,18,27,68,56,34,""
14,30,28,39,36,27,21,12,5,4,3,4,6,7,8,7,4,6,4,2,5,1,10,24,34,""
15,9,6,3,6,5,8,8,8,8,8,12,0,0,4,1,3,2,5,4,2,2,18,16,20,""
16,8,8,7,13,7,9,7,7,7,1,8,15,12,11,16,8,9,5,4,7,6,14,32,46,""
17,18,17,11,16,6,10,24,16,19,38,13,2,9,5,2,6,4,7,9,4,7,36,34,44,""
18,19,15,16,20,9,10,10,10,11,12,17,5,2,2,8,1,3,5,8,5,10,12,24,28,""
19,16,13,8,33,28,24,15,5,4,10,6,4,5,6,2,2,3,14,3,3,1,8,8,8,""
20,8,7,8,8,11,7,3,7,5,1,3,1,4,1,2,3,2,4,2,3,5,2,4,18,""
21,4,3,5,2,0,2,2,5,6,4,0,3,1,9,3,0,0,2,1,1,0,2,12,18,""
22,14,13,9,10,13,14,6,7,5,9,20,10,4,5,2,1,0,3,7,8,5,16,18,20,""
23,7,11,9,6,10,7,11,16,6,17,6,11,14,11,22,17,7,4,2,4,4,22,2,26,""
24,9,13,9,11,3,8,6,2,4,2,10,36,28,3,0,3,4,1,2,3,4,14,10,10,""
25,2,4,6,7,2,4,5,4,5,8,17,35,24,5,8,2,5,0,7,5,9,16,6,40,""
26,59,42,32,34,30,26,0,0,0,0,8,2,7,11,8,4,0,0,4,8,6,12,12,12,""
27,10,10,6,6,4,3,13,6,2,5,4,9,10,58,21,21,1,3,4,2,6,8,14,16,""
28,6,7,13,10,39,21,1,0,0,4,26,5,9,6,3,1,0,0,8,3,3,14,24,40,""
29,22,28,37,17,12,14,8,5,6,4,0,0,0,0,0,2,22,26,15,17,18,46,62,62,""
30,46,40,34,34,39,17,5,13,15,12,0,31,21,11,6,7,1,4,5,4,6,20,24,22,""
31,19,15,16,22,13,17,5,6,14,12,0,7,2,0,3,17,9,5,6,5,6,12,16,32,""
