may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,4,2,6,11,17,20,31,45,37,59,76,77,60,60,63,44,40,32,35,29,16,12,5,""
02,6,6,7,5,13,14,27,31,40,43,58,66,83,75,73,57,54,50,29,21,31,21,11,4,""
03,1,4,3,10,7,9,29,32,36,48,54,80,81,69,76,60,56,47,52,24,25,13,8,7,""
04,2,3,4,13,18,15,31,33,40,46,56,71,90,79,67,62,57,57,39,32,18,20,11,6,""
05,2,0,2,4,12,15,18,22,35,55,69,89,104,80,85,67,50,57,49,45,22,18,4,5,""
06,5,1,4,6,10,8,22,24,31,40,55,90,78,90,74,83,69,61,67,31,28,15,13,2,""
07,5,2,2,3,13,17,25,27,32,45,52,78,59,84,85,66,54,40,34,28,22,16,9,6,""
08,4,4,8,4,19,15,17,23,36,37,69,68,72,85,64,59,39,37,34,27,28,14,9,2,""
09,3,6,1,6,15,16,20,31,29,47,41,67,73,66,75,56,70,44,42,34,31,21,1,7,""
10,1,1,3,3,17,17,25,31,28,37,50,61,84,55,59,36,45,35,29,30,20,17,9,0,""
11,1,1,4,3,8,17,24,29,33,39,44,47,44,51,37,52,40,36,34,18,1,21,13,2,""
12,1,5,6,4,10,10,9,25,23,37,49,54,67,57,63,73,45,43,29,26,29,17,16,6,""
13,1,5,3,4,17,17,22,38,29,47,49,48,53,57,46,48,52,37,27,22,23,22,8,6,""
14,3,2,3,4,9,19,12,22,20,26,41,63,56,53,60,67,41,42,36,27,38,29,16,6,""
15,11,4,2,8,17,22,27,38,33,33,46,65,70,54,55,55,42,38,27,47,37,34,31,8,""
16,10,3,5,14,16,26,30,34,35,42,54,66,76,52,56,70,41,19,24,15,19,30,14,8,""
17,4,2,7,7,10,21,28,33,39,46,52,69,83,52,65,46,47,43,35,36,48,36,20,11,""
18,13,48,11,13,20,18,39,36,30,56,59,71,85,83,100,88,68,65,38,53,32,32,25,38,""
19,13,14,4,11,17,21,31,20,33,45,40,74,83,109,98,68,72,41,37,40,49,44,26,9,""
20,5,16,10,7,12,21,20,34,43,44,59,84,83,95,112,100,90,47,41,37,38,31,15,4,""
21,3,5,5,13,22,28,27,37,39,53,69,75,99,116,93,108,87,53,43,28,31,34,20,7,""
22,6,8,6,7,22,23,26,41,35,39,45,67,95,118,99,103,57,45,30,33,29,33,19,11,""
23,6,8,6,10,15,20,29,31,35,47,74,74,91,99,87,86,55,40,27,33,47,37,15,10,""
24,6,6,8,10,9,19,31,46,49,55,55,67,90,105,111,96,52,33,35,38,34,27,17,7,""
25,5,10,8,19,17,18,30,31,40,41,52,81,81,112,98,83,54,27,27,29,36,33,28,14,""
26,6,3,7,4,22,37,37,42,47,55,57,83,85,104,123,83,65,22,16,36,38,27,18,9,""
27,5,2,5,9,15,14,20,25,38,28,61,61,68,56,60,53,41,37,27,24,29,30,17,11,""
28,6,1,3,7,12,19,24,32,36,50,48,50,65,44,48,59,45,24,29,26,33,37,15,8,""
29,0,5,4,4,13,15,15,25,29,40,39,50,53,62,46,48,32,26,12,21,39,32,20,13,""
30,10,5,6,10,11,19,25,43,40,35,54,57,59,68,55,60,41,31,18,33,29,19,19,8,""
31,9,3,4,7,18,34,27,31,39,46,45,47,71,74,79,82,52,32,25,23,33,37,24,-1,""
