may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,0,1,3,4,6,7,6,1,0,0,3,1,3,3,3,5,8,3,0,3,2,1,""
02,0,0,3,4,11,5,8,0,1,0,0,0,1,1,1,6,8,6,5,1,1,0,10,0,""
03,4,3,0,8,3,2,2,4,8,10,13,3,10,0,3,10,17,19,10,1,3,6,5,6,""
04,3,0,2,14,16,18,24,15,9,2,5,0,1,0,2,8,4,1,8,2,8,6,2,8,""
05,4,3,4,9,9,9,21,11,7,1,3,3,2,10,4,5,6,7,13,8,12,12,12,14,""
06,23,26,44,45,44,38,53,41,26,15,12,7,12,12,18,20,16,16,23,10,15,12,13,20,""
07,21,24,35,53,54,61,44,20,20,18,9,11,10,11,8,21,13,24,25,11,8,15,19,15,""
08,17,23,34,40,53,42,46,26,16,9,6,7,17,14,22,10,23,23,11,12,12,11,20,12,""
09,18,22,34,48,47,36,39,28,18,12,11,15,6,7,17,20,21,12,6,16,12,17,20,26,""
10,29,30,44,44,29,49,13,29,40,45,26,21,13,10,12,11,17,20,13,12,16,23,28,32,""
11,34,24,45,51,51,70,43,50,47,21,16,16,12,5,20,9,2,9,19,10,10,23,15,26,""
12,25,20,43,36,57,34,45,41,28,23,10,14,13,10,13,17,16,16,12,14,10,7,17,14,""
13,22,19,42,33,37,32,30,43,27,15,10,14,12,12,21,22,27,21,12,8,11,10,3,20,""
14,15,14,22,30,24,32,17,28,23,28,31,25,24,30,29,20,29,30,20,16,20,16,10,16,""
15,15,14,30,29,41,28,51,24,12,21,15,8,9,17,11,36,26,9,21,20,13,13,18,24,""
16,19,17,35,36,30,39,21,40,42,32,24,17,14,9,12,11,14,17,25,18,18,14,28,24,""
17,40,21,46,32,26,27,29,35,17,24,13,11,23,21,13,15,17,33,13,15,19,16,12,16,""
18,24,19,22,36,52,49,37,43,41,17,14,24,16,23,28,25,26,16,9,6,12,13,15,20,""
19,14,23,29,30,18,33,29,12,10,16,19,15,17,17,12,32,27,20,18,19,17,18,10,14,""
20,19,21,27,29,37,42,32,35,37,25,26,13,17,18,13,12,14,15,25,24,18,21,34,25,""
21,29,27,40,39,43,46,34,26,27,23,21,15,19,11,18,23,21,24,22,15,15,19,22,23,""
22,14,24,33,28,22,13,14,16,20,15,33,19,16,9,11,8,7,9,11,9,5,16,13,21,""
23,20,21,13,18,21,27,13,20,11,13,13,7,7,2,4,3,5,20,16,7,11,8,13,7,""
24,9,8,12,16,16,29,22,9,17,11,10,8,10,11,11,11,13,17,16,7,7,8,8,20,""
25,14,18,17,15,14,20,23,17,18,6,9,15,11,8,8,23,13,10,18,12,8,9,9,7,""
26,10,13,20,19,18,21,12,6,16,12,6,5,4,6,11,8,16,16,8,9,15,10,12,11,""
27,17,17,25,35,29,33,24,25,13,4,6,4,10,12,22,40,21,10,14,10,10,10,7,7,""
28,14,22,19,23,30,30,30,8,6,13,11,15,14,8,14,13,26,11,7,13,4,6,14,10,""
29,23,23,23,40,38,33,16,23,16,24,20,23,12,13,18,16,17,15,16,19,10,9,21,22,""
30,20,34,33,22,12,16,9,13,12,22,14,13,7,16,14,14,9,18,16,10,11,21,18,23,""
31,24,18,21,19,18,20,15,21,21,14,11,8,12,9,11,7,14,16,11,16,13,18,14,-1,""
[E]cfahg'jf,"zzlgzIzbpgl}'kl"
