may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,69,62,77,75,82,121,81,84,75,84,97,104,83,65,64,79,46,38,48,49,60,57,61,64,""
02,53,64,79,86,78,121,165,104,133,120,72,94,84,62,61,62,28,30,38,42,44,47,52,61,""
03,67,72,74,65,82,112,127,85,75,94,71,74,76,59,65,43,38,21,39,41,34,43,63,65,""
04,69,65,61,87,120,135,127,169,127,115,110,94,102,92,79,46,58,54,64,94,91,85,69,60,""
05,81,76,95,90,149,174,145,144,141,125,117,136,73,91,76,77,51,52,56,91,61,52,52,56,""
06,82,78,73,91,102,125,122,107,93,73,87,84,81,75,50,47,44,38,39,40,33,48,53,67,""
07,72,43,70,81,91,117,70,71,61,87,91,69,77,69,50,41,34,34,39,41,43,41,42,61,""
08,60,54,69,66,95,101,64,66,62,63,88,151,319,274,220,167,-1,-1,-1,-1,-1,-1,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,16,159,199,192,257,228,176,185,140,86,96,65,171,180,126,127,85,""
22,110,98,116,158,181,246,233,213,228,153,177,192,225,166,124,126,125,100,70,126,122,152,109,126,""
23,123,105,103,169,203,303,191,214,157,157,154,182,127,119,122,101,86,72,71,82,89,115,102,131,""
24,121,113,129,128,166,223,183,191,217,151,186,153,119,101,76,101,101,89,77,156,116,127,122,105,""
25,133,90,128,144,188,252,228,188,173,139,159,127,121,94,121,116,99,84,98,94,128,119,126,123,""
26,114,125,102,135,167,213,158,166,149,118,123,101,125,104,79,81,87,81,71,76,92,93,99,100,""
27,106,107,123,131,140,194,153,148,162,132,134,125,87,93,109,115,102,67,69,77,93,85,84,91,""
28,79,93,108,137,168,195,148,136,112,121,103,59,85,93,74,84,72,62,64,75,108,85,84,83,""
29,93,84,101,107,180,185,155,130,100,95,141,103,110,87,88,56,75,78,58,71,75,69,85,68,""
30,77,81,90,105,190,169,125,10,0,0,13,124,81,84,87,64,54,43,40,55,58,59,53,78,""
31,71,83,84,82,174,167,107,100,87,93,88,54,78,59,61,51,47,40,52,61,57,49,63,65,""
