may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,23,31,40,46,70,59,89,109,114,101,75,98,123,148,148,145,128,71,65,34,43,27,30,""
02,31,13,34,38,38,36,55,88,81,87,77,94,117,125,100,119,116,99,93,34,41,25,30,21,""
03,30,12,23,24,41,43,38,73,73,78,88,77,108,121,122,117,121,111,108,49,37,33,35,32,""
04,16,19,29,33,42,35,51,49,55,44,37,62,96,130,130,122,126,94,79,58,29,28,38,37,""
05,47,36,27,47,50,44,103,134,100,107,92,158,176,173,191,171,134,156,110,82,50,55,55,47,""
06,41,35,33,39,32,42,107,85,129,100,128,131,112,126,120,160,147,151,144,89,67,50,31,31,""
07,38,26,14,15,23,45,56,91,132,129,134,117,156,154,155,100,117,107,97,56,32,29,21,36,""
08,26,30,13,18,13,22,50,82,159,88,94,86,129,106,141,139,81,74,82,70,35,34,39,33,""
09,27,31,18,35,37,37,56,90,85,78,94,85,87,103,118,145,143,131,93,51,59,38,30,43,""
10,31,35,26,38,30,49,50,70,84,76,88,108,100,111,85,125,117,96,60,38,50,31,43,37,""
11,33,23,38,56,65,40,72,74,75,63,53,103,114,115,123,117,110,141,123,82,46,57,47,55,""
12,38,30,42,52,55,53,95,92,106,98,77,111,124,122,125,146,138,107,126,83,78,56,42,49,""
13,54,28,31,25,34,68,80,90,99,98,101,105,124,108,96,168,116,115,106,55,42,43,32,31,""
14,51,26,34,28,35,43,78,103,109,86,93,91,113,124,110,130,130,122,126,112,71,47,39,46,""
15,42,36,43,20,22,61,43,57,92,91,98,100,98,110,93,96,94,80,83,56,34,28,37,39,""
16,40,29,40,61,50,31,66,84,86,78,92,56,90,105,119,112,96,106,84,79,52,41,22,33,""
17,20,26,19,37,22,40,63,78,87,93,80,100,100,99,114,115,101,76,82,63,37,45,29,28,""
18,32,22,26,20,29,45,46,56,44,50,42,63,94,75,85,60,66,86,86,36,37,40,37,14,""
19,19,10,29,46,42,30,54,62,77,68,42,71,91,109,97,83,86,80,60,28,36,40,40,57,""
20,37,68,32,37,36,52,73,68,71,88,90,102,107,112,117,146,119,86,61,41,46,26,30,29,""
21,21,54,47,58,45,45,95,99,109,88,116,112,127,141,165,146,129,133,104,87,59,45,55,35,""
22,43,46,35,32,23,48,106,111,84,94,74,101,96,142,155,170,142,149,105,88,50,45,36,59,""
23,54,62,59,66,34,50,89,106,121,112,131,140,146,159,151,131,147,124,100,78,60,53,53,55,""
24,53,64,56,49,56,80,83,116,116,125,111,105,112,155,149,168,133,153,95,74,61,48,49,40,""
25,39,48,46,29,71,85,87,97,84,73,54,56,85,98,90,92,104,86,81,35,36,31,40,45,""
26,45,51,48,48,62,57,54,72,85,58,50,81,63,86,93,88,85,73,63,38,40,32,37,43,""
27,33,44,29,50,33,42,57,77,74,57,77,117,96,102,88,97,96,94,87,73,38,53,57,58,""
28,51,45,49,52,31,64,85,105,91,81,67,88,71,123,106,137,126,111,85,62,47,46,45,50,""
29,39,40,37,32,34,39,91,106,117,101,101,142,123,138,149,161,142,114,118,98,63,50,44,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
