may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,16,22,17,0,10,18,15,18,17,10,17,26,19,13,27,17,29,26,13,9,8,10,12,""
02,12,14,20,13,55,19,22,24,18,12,14,14,7,14,10,15,15,12,23,12,32,6,10,12,""
03,18,10,12,6,19,18,30,25,21,25,24,17,11,6,16,10,14,11,26,73,46,21,14,8,""
04,10,14,23,17,12,21,19,32,24,30,29,21,9,13,9,35,20,19,20,18,18,16,15,17,""
05,11,14,17,23,28,29,33,31,26,30,15,11,12,12,11,16,11,17,19,18,22,17,14,18,""
06,12,11,19,9,37,18,21,13,32,21,22,11,11,11,8,10,18,5,12,4,6,13,5,9,""
07,11,11,22,23,48,45,23,16,30,24,21,18,26,18,16,21,19,14,15,13,24,16,21,14,""
08,15,14,29,42,57,30,16,27,10,9,5,3,9,15,13,7,4,10,8,14,14,16,14,10,""
09,12,16,17,14,26,13,19,9,20,19,12,10,9,16,13,7,9,13,7,15,19,13,10,6,""
10,12,17,29,17,20,39,17,21,26,17,20,15,12,13,19,10,13,9,8,16,9,18,9,14,""
11,19,19,12,19,21,23,24,25,23,26,19,23,16,14,11,13,12,12,10,8,12,11,12,15,""
12,24,13,20,14,16,25,30,16,22,12,14,17,16,9,12,6,13,12,28,17,18,14,17,16,""
13,14,13,15,14,31,20,23,18,18,17,20,11,10,13,17,14,10,14,11,7,6,10,23,16,""
14,19,0,0,10,28,12,16,24,27,15,13,9,8,13,14,16,20,30,27,22,26,21,14,32,""
15,33,44,16,13,9,12,30,26,24,19,19,14,22,23,27,17,15,10,37,25,23,23,29,26,""
16,25,16,14,12,33,28,28,17,14,13,13,16,15,22,29,18,17,25,16,13,12,17,12,9,""
17,15,8,14,18,26,19,16,28,13,13,11,13,13,9,2,6,8,5,7,7,3,6,6,10,""
18,14,15,15,18,8,20,6,20,9,19,21,10,11,11,17,11,15,14,15,5,5,1,0,7,""
19,0,0,0,14,2,0,0,11,15,17,17,21,30,28,22,7,16,26,24,15,12,15,11,16,""
20,12,25,15,26,37,16,23,25,24,21,15,15,12,12,15,9,15,15,26,22,15,11,11,13,""
21,17,15,14,16,16,27,21,20,25,26,13,8,11,13,13,8,8,10,15,19,19,18,13,21,""
22,18,11,20,25,15,23,27,21,19,19,24,25,14,14,-1,12,10,12,12,14,20,22,21,16,""
23,13,16,21,29,26,17,21,17,13,15,29,24,19,15,19,10,17,15,19,14,16,23,24,20,""
24,13,24,14,30,79,21,28,21,29,25,18,17,16,15,7,17,19,10,18,22,19,16,15,22,""
25,19,13,16,14,22,25,20,20,18,18,27,16,24,16,31,12,13,15,10,25,29,24,18,15,""
26,16,24,27,26,31,27,25,18,18,20,22,23,18,17,9,17,28,33,16,30,34,23,20,24,""
27,22,17,15,16,25,25,24,22,28,24,23,17,19,13,15,19,16,18,41,21,25,14,11,31,""
28,18,19,16,29,39,12,33,17,17,24,31,22,14,16,11,15,8,14,13,7,12,16,12,17,""
29,23,14,22,26,26,27,24,31,29,24,14,26,23,13,16,19,14,13,22,-1,19,20,12,17,""
30,20,17,14,14,23,22,24,1,0,-1,2,13,15,14,17,30,74,23,71,-1,-1,21,16,23,""
31,18,21,21,36,97,29,29,33,25,28,23,27,19,18,43,18,24,10,74,51,21,-1,-1,-1,""
[E]elleI}ly`'a,""
