apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,14,5,10,22,19,27,23,30,33,45,32,40,34,34,41,55,56,62,46,53,57,46,16,""
02,13,11,8,10,21,42,23,31,32,35,54,40,14,25,43,47,57,44,47,34,47,34,34,28,""
03,10,16,11,23,25,29,32,19,38,47,54,55,31,37,48,50,57,37,42,50,53,39,33,20,""
04,15,7,7,14,18,25,34,22,26,30,46,38,42,40,42,40,44,49,55,56,49,57,43,32,""
05,16,20,7,19,18,18,23,24,32,32,47,42,44,39,30,53,51,56,52,58,46,44,44,42,""
06,21,18,14,9,14,20,25,25,20,43,33,48,46,47,41,61,44,51,77,70,62,73,62,43,""
07,27,22,13,16,24,32,39,48,39,29,30,53,48,49,41,60,55,71,72,47,64,49,43,36,""
08,16,14,20,16,10,19,35,21,38,51,56,50,56,65,71,55,44,58,43,28,39,36,37,24,""
09,18,10,8,10,9,16,27,21,24,31,46,56,54,40,48,42,48,63,76,67,69,55,59,35,""
10,20,10,11,16,19,35,23,19,37,43,48,42,36,37,44,48,41,44,41,36,56,33,47,29,""
11,10,8,7,12,15,23,23,24,25,34,43,52,29,48,41,44,46,54,46,46,52,39,34,20,""
12,18,15,10,9,22,7,18,24,36,34,46,51,60,45,40,48,37,33,42,31,36,40,34,33,""
13,22,11,15,22,21,26,33,34,52,50,75,81,52,68,67,73,58,71,63,53,51,43,45,41,""
14,14,2,4,10,21,25,30,25,38,46,56,57,62,56,59,59,46,43,31,44,40,57,41,40,""
15,17,12,9,9,10,18,29,31,23,44,51,52,50,58,58,70,65,43,55,33,50,55,41,19,""
16,17,18,12,17,23,21,24,36,39,49,62,66,54,53,61,61,48,52,46,57,45,72,53,29,""
17,20,20,9,8,22,26,26,29,46,50,63,65,44,59,79,82,60,52,57,57,60,60,60,52,""
18,41,32,22,31,35,56,68,59,36,48,41,52,68,58,67,87,100,96,92,77,65,89,81,58,""
19,33,26,14,22,23,40,42,35,42,50,67,67,67,70,75,92,118,96,106,65,76,64,61,51,""
20,33,15,18,12,32,25,37,51,34,40,45,76,56,57,83,103,78,81,91,68,67,71,64,59,""
21,26,16,14,9,23,15,25,29,40,65,67,111,91,92,82,97,49,93,100,96,85,83,72,68,""
22,57,27,18,8,8,118,75,112,65,90,104,126,96,109,123,145,108,44,38,32,47,61,55,39,""
23,27,14,14,9,30,35,22,66,59,42,36,42,32,33,30,31,23,22,30,52,59,69,34,32,""
24,26,13,13,24,25,23,28,38,30,30,68,56,62,56,40,56,62,71,74,62,61,35,53,44,""
25,26,15,13,22,21,29,46,60,40,85,92,97,68,58,61,68,66,55,53,69,60,104,48,32,""
26,19,22,20,20,31,48,38,43,38,40,21,69,56,81,77,98,70,52,12,19,14,11,18,10,""
27,10,13,3,17,20,39,47,48,65,60,104,121,132,140,123,144,138,100,102,74,80,66,83,59,""
28,38,30,22,13,29,31,57,31,31,39,57,66,65,71,78,59,94,108,91,94,82,80,82,52,""
29,47,22,16,22,28,33,72,75,72,78,80,67,94,80,120,104,91,100,97,82,76,110,82,76,""
30,41,16,11,19,24,34,49,53,49,53,40,55,80,76,90,88,80,57,96,80,77,110,91,57,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o`zal{bhIjzfe,"}`fgz'gl}"
