apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,34,36,24,75,239,226,182,205,175,160,184,201,183,173,178,204,240,191,163,106,89,73,36,36,""
02,37,40,122,58,16,50,103,161,165,158,166,168,164,176,198,193,192,180,69,131,81,84,90,43,""
03,59,61,71,69,77,105,163,182,201,173,197,166,183,197,192,191,82,107,119,91,61,57,42,134,""
04,45,76,40,47,93,116,127,141,173,165,174,162,189,192,175,195,218,168,166,125,97,63,64,51,""
05,54,44,39,61,64,47,63,130,133,120,99,156,140,145,150,168,150,152,-1,110,93,65,61,52,""
06,35,44,56,48,57,89,134,151,172,148,131,146,154,133,148,193,116,99,63,73,65,74,51,51,""
07,26,34,34,56,93,95,111,143,130,179,130,152,129,174,180,68,75,99,137,120,106,130,94,64,""
08,56,88,58,129,37,116,159,189,190,203,208,230,180,200,174,172,162,127,121,117,100,65,76,42,""
09,41,41,39,65,93,120,153,175,179,198,183,218,191,203,212,172,186,174,146,102,59,40,48,44,""
10,34,44,64,64,86,134,120,87,97,106,137,129,130,130,158,53,116,138,133,75,70,66,40,29,""
11,71,45,32,96,70,102,129,129,174,188,196,183,184,233,220,217,101,100,122,112,85,53,63,35,""
12,34,44,33,69,71,104,139,143,158,160,152,174,162,191,176,150,158,167,96,102,99,55,52,47,""
13,49,46,42,106,105,70,150,175,208,181,162,208,194,187,168,117,185,176,-1,132,83,58,45,43,""
14,45,20,46,80,96,98,163,201,194,204,171,219,197,192,236,216,166,145,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,182,173,135,98,76,65,64,""
16,51,76,125,78,89,79,179,193,196,211,175,228,214,130,29,174,201,157,133,142,102,68,63,68,""
17,75,75,60,73,71,85,134,156,150,141,156,159,165,162,186,180,190,158,117,57,72,71,79,45,""
18,49,45,64,79,79,111,130,132,138,154,139,138,171,158,142,175,178,163,124,104,80,65,61,42,""
19,41,67,44,52,72,69,99,100,100,121,117,130,117,121,145,144,162,166,106,102,72,70,71,43,""
20,34,56,45,68,94,108,143,150,170,152,161,168,159,159,175,170,169,178,141,111,88,68,59,40,""
21,53,51,67,74,106,116,156,175,158,164,144,170,172,155,175,190,165,179,128,115,103,71,68,72,""
22,63,52,57,77,104,131,171,189,193,180,177,172,180,203,195,216,176,156,125,87,79,52,60,32,""
23,34,36,48,81,106,99,164,173,188,197,163,176,165,182,179,212,187,198,95,103,74,58,52,56,""
24,37,45,61,60,79,115,143,174,179,179,181,155,162,141,189,179,132,130,79,57,48,47,45,34,""
25,32,43,41,51,77,85,148,146,165,165,156,163,150,158,179,187,206,173,117,83,69,61,34,34,""
26,42,42,78,59,90,133,148,104,154,149,152,180,180,243,233,231,223,201,131,83,61,59,55,47,""
27,53,45,47,64,79,88,157,184,164,144,152,182,173,192,206,219,199,192,170,153,113,89,74,96,""
28,72,85,92,72,117,121,133,170,166,190,151,190,168,168,181,202,193,188,164,113,103,74,74,71,""
29,55,26,46,55,56,84,130,128,142,147,143,181,178,188,217,231,205,204,192,134,99,94,85,53,""
30,61,55,82,85,89,88,145,171,153,145,136,176,172,210,218,228,233,192,144,112,107,91,83,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
