apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,25,18,30,23,30,36,29,83,108,86,87,68,71,52,32,22,28,25,38,38,48,50,64,""
02,51,78,84,88,105,77,108,83,82,100,94,93,61,54,50,32,35,34,27,32,29,42,45,56,""
03,53,60,54,74,79,86,74,88,91,106,115,98,50,64,64,40,31,12,16,26,33,32,42,45,""
04,61,72,59,59,87,72,82,89,102,84,97,84,64,46,50,34,24,25,30,27,32,53,40,53,""
05,56,49,64,67,74,76,68,89,83,106,80,74,63,48,45,36,25,16,18,16,31,45,43,56,""
06,61,60,62,80,63,82,81,78,74,101,99,92,62,59,53,36,20,18,17,27,37,41,35,54,""
07,52,56,77,76,84,61,76,90,84,83,72,72,60,50,46,41,25,24,22,26,29,34,6,-1,""
08,-1,-1,-1,-1,-1,-1,44,83,80,86,69,78,61,57,46,32,22,29,21,33,35,42,50,53,""
09,62,55,70,72,87,88,77,84,101,113,99,67,76,65,45,50,34,29,23,44,35,46,43,65,""
10,60,62,75,90,74,77,89,118,106,136,138,102,82,79,44,31,31,32,39,44,38,53,60,52,""
11,64,77,69,79,96,94,107,132,112,125,99,100,98,70,55,43,36,27,22,35,38,43,38,30,""
12,27,33,86,85,90,90,108,103,112,129,115,101,90,69,63,42,41,28,20,48,33,43,32,39,""
13,39,27,57,90,82,84,108,114,98,133,89,101,80,73,64,35,28,20,19,30,34,42,51,68,""
14,62,60,76,72,66,95,91,94,102,110,103,93,81,73,54,40,31,25,22,28,34,32,38,49,""
15,62,66,72,77,78,83,98,87,79,104,103,98,77,62,57,43,32,31,25,33,42,39,48,51,""
16,47,65,68,89,80,96,98,95,110,140,103,87,67,70,44,52,33,33,25,28,36,50,42,56,""
17,66,69,75,66,85,90,103,118,125,118,118,104,73,70,55,45,36,25,19,37,37,46,38,64,""
18,62,78,70,90,83,92,95,98,108,125,112,97,89,82,47,36,31,31,28,16,39,41,48,57,""
19,63,64,63,52,69,87,96,107,102,108,98,78,88,73,49,36,23,23,23,34,20,35,46,54,""
20,47,57,63,73,81,86,94,92,116,118,106,112,79,73,75,48,30,29,30,36,43,43,38,48,""
21,60,69,71,72,84,94,93,124,103,110,103,95,73,82,62,41,43,38,30,35,39,38,57,61,""
22,76,73,79,85,77,99,119,112,117,140,116,97,88,83,71,46,29,16,15,13,23,42,34,52,""
23,59,66,79,85,69,89,105,114,105,119,108,83,75,64,57,44,23,30,22,35,33,38,44,43,""
24,35,47,64,54,79,97,93,106,99,107,106,103,65,80,68,36,34,28,27,33,26,31,49,44,""
25,56,55,72,62,86,88,89,105,103,121,120,90,79,72,60,37,46,15,17,24,28,29,35,36,""
26,38,52,39,56,62,74,70,80,88,95,92,73,67,57,59,41,26,21,26,18,24,24,30,22,""
27,24,30,51,69,68,82,90,109,102,111,93,70,73,70,71,45,22,27,27,25,23,35,25,27,""
28,26,31,61,85,79,104,107,90,109,119,109,86,85,58,65,38,29,36,23,17,34,38,22,26,""
29,28,55,72,68,98,89,133,111,114,90,91,83,72,66,54,35,22,18,10,24,26,30,48,44,""
30,69,64,84,87,95,110,140,125,124,126,129,113,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
