Apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
1,41,39,45,37,32,24,30,29,23,37,28,21,26,22,23,13,10,7,10,16,20,20,21,23,""
2,47,49,40,39,26,44,34,35,32,41,32,25,23,24,13,10,10,13,10,17,21,20,23,30,""
3,47,44,45,39,33,30,26,43,40,35,31,25,18,28,18,21,10,7,12,11,23,26,29,32,""
4,45,38,41,49,41,28,48,35,40,28,28,30,31,30,21,7,8,12,9,10,15,21,23,44,""
5,51,45,44,41,35,25,26,41,40,34,30,26,26,22,21,10,11,6,3,12,13,15,23,24,""
6,33,35,29,35,36,15,29,23,27,24,15,17,23,16,15,11,6,9,7,8,14,21,28,35,""
7,30,34,51,30,27,35,30,50,45,46,34,28,27,24,17,10,10,7,9,3,8,16,11,20,""
8,23,38,43,27,27,32,23,31,20,17,31,17,22,15,12,9,3,3,12,9,12,9,19,29,""
9,38,37,33,47,53,20,32,31,25,31,32,32,18,16,21,12,7,7,4,13,12,27,32,29,""
10,31,38,51,26,34,28,32,33,40,36,34,29,21,18,20,10,20,5,5,15,25,17,24,51,""
11,41,46,63,49,45,48,46,37,46,32,27,32,22,21,23,15,10,9,11,9,18,20,29,44,""
12,50,42,42,43,36,36,26,53,39,42,34,26,27,21,18,11,8,9,12,19,10,24,26,40,""
13,38,42,51,49,36,32,38,47,47,48,26,17,20,13,23,13,12,12,14,16,13,20,21,21,""
14,33,28,33,34,34,35,29,29,34,31,18,21,36,23,20,18,10,17,12,13,18,17,20,43,""
15,45,39,56,40,41,33,41,35,46,41,30,24,20,25,24,9,4,11,5,12,10,19,16,20,""
16,24,18,21,35,30,28,28,25,40,30,15,28,17,54,34,11,20,12,19,11,30,28,39,36,""
17,51,62,39,54,48,44,59,64,63,38,-1,-1,-1,40,33,26,25,19,10,16,30,39,32,49,""
18,60,57,71,54,66,49,64,67,60,65,59,68,63,52,43,30,22,22,21,28,35,44,48,49,""
19,65,59,56,69,67,53,48,72,84,63,85,72,72,50,54,31,26,17,22,18,21,44,55,63,""
20,53,73,61,61,34,50,55,54,63,50,34,42,30,45,17,25,11,10,13,17,12,20,24,33,""
21,34,34,30,32,37,44,43,59,58,47,50,53,40,34,21,17,9,10,8,10,12,18,21,31,""
22,49,35,32,36,38,43,41,53,47,51,50,57,33,26,39,23,12,16,11,9,14,17,27,37,""
23,51,38,39,41,42,31,38,43,42,46,33,43,32,-1,-1,-1,11,9,10,14,19,23,20,23,""
24,43,32,29,37,47,40,40,37,47,38,47,38,22,20,19,16,12,8,8,15,12,15,30,25,""
25,28,25,34,40,34,38,31,40,40,38,43,40,45,32,14,23,14,13,17,12,16,18,23,34,""
26,42,32,34,37,34,46,41,37,53,32,44,36,19,43,37,31,22,11,16,17,16,27,47,49,""
27,62,70,63,48,67,55,59,73,56,68,88,79,71,83,57,38,27,18,18,24,29,35,48,58,""
28,65,78,66,54,66,54,59,68,89,74,73,67,67,52,37,40,22,15,25,19,32,40,37,67,""
29,59,66,47,64,59,56,91,76,70,33,70,64,72,56,40,30,13,15,5,9,17,14,27,49,""
30,52,61,62,71,74,86,80,83,75,63,77,69,61,75,48,34,27,19,24,36,25,30,59,55,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
