may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,157,137,144,158,191,197,215,218,211,209,196,180,158,169,133,113,98,92,67,73,73,102,98,131,""
02,118,149,147,166,191,198,179,199,199,216,226,171,187,161,118,117,80,94,109,75,79,92,95,106,""
03,134,123,140,138,184,201,207,194,201,205,228,216,197,150,140,114,112,110,70,79,71,100,107,95,""
04,109,138,114,147,185,192,204,194,201,179,163,173,163,115,104,109,83,72,81,90,93,95,150,112,""
05,115,109,159,156,167,193,210,209,195,189,191,179,143,157,136,111,89,80,69,88,81,102,114,150,""
06,145,145,133,164,207,214,241,210,198,200,193,168,154,138,115,124,91,78,67,75,91,127,105,122,""
07,132,130,149,160,180,210,220,258,221,252,224,210,170,156,131,98,93,93,104,81,76,74,107,99,""
08,129,141,133,153,173,215,233,209,211,214,177,196,203,156,146,140,124,102,90,87,107,104,120,142,""
09,184,165,159,164,233,257,264,253,251,280,257,226,242,197,174,164,123,99,119,93,83,112,128,151,""
10,147,177,186,196,203,243,264,256,237,245,251,215,231,207,166,140,101,-1,-1,-1,-1,83,126,120,""
11,129,161,181,195,222,246,221,212,208,201,204,196,184,141,131,127,109,103,89,85,97,113,117,148,""
12,138,148,187,180,228,237,271,200,181,193,183,179,179,169,135,112,109,90,75,80,83,81,131,146,""
13,156,142,134,149,192,270,221,198,176,185,203,170,174,156,161,110,105,88,107,97,74,94,119,114,""
14,122,150,144,186,239,248,225,205,219,199,233,225,217,185,149,141,125,95,96,92,84,101,121,143,""
15,150,153,157,193,227,253,245,253,223,122,102,189,167,166,147,135,105,97,102,108,86,97,119,118,""
16,151,154,127,159,225,223,220,203,191,188,199,208,215,191,161,121,133,96,96,86,79,97,100,124,""
17,114,125,147,174,200,229,263,238,200,215,210,221,258,213,134,143,102,107,91,84,83,93,108,140,""
18,144,138,149,186,180,247,247,222,-1,-1,-1,117,185,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,117,98,92,111,113,123,155,""
21,154,185,177,210,225,276,266,265,252,243,256,235,224,212,188,152,112,112,117,103,90,112,148,155,""
22,165,173,194,195,205,272,286,237,212,195,209,182,173,163,135,102,101,105,102,104,107,93,117,106,""
23,135,145,175,178,211,234,255,219,188,179,180,169,181,161,131,96,117,113,97,116,110,107,109,133,""
24,159,147,146,181,196,212,240,232,202,208,215,200,178,168,138,107,110,91,96,104,86,99,136,118,""
25,143,138,156,181,213,240,220,210,185,178,172,167,167,139,137,107,107,91,82,91,83,103,118,120,""
26,128,133,178,179,220,234,238,203,150,164,180,173,181,135,124,127,112,99,88,85,92,84,109,114,""
27,108,123,133,192,212,234,221,196,183,165,152,162,163,135,135,40,-1,-1,56,107,117,110,120,118,""
28,128,153,166,178,231,263,261,228,198,201,193,160,177,160,147,127,112,120,120,118,106,102,115,127,""
29,132,140,156,169,217,224,208,229,200,182,194,189,169,166,138,136,123,107,116,121,123,99,111,144,""
30,141,135,155,194,254,254,228,218,188,187,183,177,189,154,125,124,111,128,115,109,111,88,107,106,""
31,105,124,118,149,181,202,191,-1,-1,-1,-1,-1,-1,156,127,132,124,121,93,103,108,104,105,115,""
