may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,118,146,191,282,283,344,339,363,353,395,411,404,434,553,496,231,317,269,231,183,182,154,129,149,""
02,149,192,204,243,303,330,357,387,367,372,368,425,483,524,461,438,461,368,242,219,208,212,161,168,""
03,161,149,172,247,306,362,344,367,352,389,424,429,428,417,493,386,361,507,342,285,230,211,140,151,""
04,127,149,213,229,293,341,371,454,377,384,412,460,382,457,406,375,376,379,460,211,200,182,140,122,""
05,120,131,170,197,297,316,322,340,402,402,436,389,403,366,389,344,308,239,211,211,194,260,10,162,""
06,141,151,186,234,301,320,358,343,366,420,363,397,419,420,321,387,336,309,511,471,248,168,157,122,""
07,138,169,183,171,260,315,332,328,322,382,381,343,410,405,434,372,313,295,194,159,179,180,147,124,""
08,156,165,227,240,315,386,349,396,390,406,412,406,448,546,532,374,359,291,222,202,183,173,148,140,""
09,158,154,213,227,251,303,319,304,317,348,387,375,426,488,497,372,333,264,216,154,192,179,128,129,""
10,156,144,191,230,302,360,339,352,346,332,372,378,402,451,436,364,340,316,213,202,190,183,139,127,""
11,126,158,168,218,274,340,350,361,366,385,405,431,476,479,445,443,436,426,365,233,210,198,165,151,""
12,163,185,232,225,275,336,306,315,325,311,333,401,464,443,439,403,355,289,266,259,205,193,132,152,""
13,134,156,210,240,322,383,382,302,316,337,391,418,413,447,452,368,337,161,216,192,159,163,150,136,""
14,163,195,167,214,327,307,317,341,323,332,381,388,412,443,403,372,331,276,211,190,199,182,173,134,""
15,148,186,208,232,276,332,354,371,321,366,376,398,435,414,447,356,329,303,222,180,175,194,166,149,""
16,171,42,290,243,310,356,353,347,348,386,365,381,387,410,413,326,288,264,203,223,228,233,175,120,""
17,144,159,202,231,279,335,407,347,337,381,359,367,398,425,409,329,342,282,200,190,216,221,165,164,""
18,151,169,181,219,241,325,329,344,371,386,355,360,378,429,406,324,311,355,183,162,253,222,148,150,""
19,141,183,224,240,289,326,358,365,324,321,382,390,414,437,428,381,304,245,200,154,165,101,216,112,""
20,159,149,200,266,288,259,201,339,272,342,362,365,366,382,444,367,305,206,193,139,179,16,178,146,""
21,131,158,194,273,283,357,352,357,308,352,362,368,384,370,403,338,286,214,193,168,197,173,188,183,""
22,163,194,251,270,232,382,372,376,334,328,324,409,441,514,247,386,416,322,229,203,201,207,169,143,""
23,139,169,190,207,296,345,317,292,324,361,426,465,486,502,450,410,423,310,214,178,182,196,168,157,""
24,125,140,164,247,333,395,355,364,316,349,368,433,434,431,396,323,79,336,408,439,283,199,186,128,""
25,177,158,219,248,317,396,395,364,347,357,397,386,427,526,385,267,330,184,226,165,212,219,192,173,""
26,143,185,239,257,316,402,396,340,258,171,309,399,417,440,403,349,283,219,201,180,201,200,184,186,""
27,174,192,246,265,336,376,370,369,325,340,412,410,519,372,116,108,369,263,202,197,192,189,205,175,""
28,227,189,247,295,320,381,322,343,316,343,351,383,428,492,395,351,319,261,241,180,218,235,163,158,""
29,173,182,201,253,348,390,393,382,368,346,350,410,421,460,432,360,338,357,264,214,266,239,190,158,""
30,180,188,383,289,309,336,394,350,326,370,355,413,395,459,402,321,230,222,109,0,0,0,0,0,""
31,126,202,56,281,313,407,448,403,358,361,376,405,408,483,179,328,326,172,177,211,252,267,208,-1,""
