may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,63,65,87,88,96,111,165,130,140,130,107,106,75,75,72,44,37,31,15,28,30,36,44,62,""
02,74,74,84,95,95,98,120,142,129,123,102,83,84,61,62,40,36,27,23,16,31,36,45,54,""
03,54,63,66,107,99,115,139,129,147,84,95,82,52,47,51,48,32,18,17,17,19,34,33,54,""
04,52,51,79,51,121,125,137,127,116,109,97,84,64,54,55,33,34,17,27,14,16,26,43,52,""
05,52,52,54,86,93,107,161,150,123,136,108,84,73,54,67,47,33,18,19,15,20,33,40,43,""
06,55,49,65,70,106,156,194,205,166,142,102,89,63,50,61,47,26,21,22,25,41,27,42,62,""
07,60,72,94,102,109,138,182,199,165,154,125,102,71,73,58,44,34,23,19,23,18,34,47,47,""
08,58,72,58,85,108,124,137,158,138,126,89,70,62,59,56,32,34,28,15,15,17,19,31,30,""
09,43,60,56,78,84,110,107,122,109,117,76,67,41,53,44,43,36,25,18,9,19,25,26,47,""
10,60,54,63,80,89,90,99,136,94,73,65,60,69,53,64,52,38,25,21,21,18,33,51,48,""
11,51,43,59,71,67,102,124,118,102,100,85,73,71,49,42,46,38,37,18,21,44,35,46,60,""
12,52,61,65,71,98,110,120,98,87,65,65,46,56,38,60,53,31,19,16,16,21,27,38,43,""
13,49,60,54,53,83,83,93,120,111,102,80,54,46,52,47,47,32,24,18,17,16,34,41,37,""
14,48,54,81,70,77,92,106,90,107,81,73,49,57,63,47,32,29,19,21,19,23,36,32,56,""
15,55,63,57,54,75,105,101,114,117,73,65,60,54,50,45,37,33,31,20,15,15,26,38,70,""
16,58,68,73,63,83,90,101,100,105,75,66,63,49,35,46,32,31,21,18,17,25,17,43,57,""
17,53,47,47,60,90,85,89,87,77,81,52,55,50,40,52,60,22,18,15,18,24,22,25,45,""
18,70,69,49,71,74,89,111,92,81,70,69,58,50,37,39,34,23,20,19,16,13,16,29,40,""
19,47,66,54,51,66,79,93,98,99,67,67,62,41,70,39,40,35,31,12,14,21,29,38,52,""
20,56,59,65,80,61,84,95,85,85,91,76,62,51,44,47,51,40,29,18,18,19,39,49,43,""
21,64,47,68,63,87,91,97,116,104,88,79,76,69,57,44,42,38,31,20,27,24,32,42,44,""
22,54,72,63,71,92,91,80,88,82,77,60,59,48,40,45,40,38,23,16,15,23,34,33,44,""
23,48,63,60,59,50,70,90,84,84,87,66,49,49,35,31,29,27,21,15,10,15,29,29,37,""
24,43,51,38,41,50,60,78,75,77,55,51,45,21,30,35,35,23,22,11,16,23,21,35,48,""
25,57,56,56,55,71,28,-1,-1,-1,1,9,-1,-1,-1,4,26,29,15,9,14,10,22,19,33,""
26,33,48,44,40,48,49,76,66,54,54,39,30,24,30,41,41,42,25,12,24,21,30,26,40,""
27,54,35,48,48,70,75,73,77,62,59,49,53,47,38,42,48,34,22,19,9,16,16,21,43,""
28,55,45,52,45,75,75,56,74,54,45,47,40,35,35,29,35,27,34,19,16,15,14,20,22,""
29,41,34,38,33,58,57,56,60,50,35,32,22,33,40,44,31,25,15,17,14,15,23,32,39,""
30,37,46,55,66,57,66,86,106,96,71,39,61,38,32,38,48,27,30,10,8,23,33,39,50,""
31,51,63,74,75,74,86,101,93,107,83,82,70,60,78,61,48,51,28,22,22,15,-1,-1,0,""
