may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,33,40,36,25,20,32,93,102,102,105,87,107,107,107,124,170,127,121,110,97,102,82,49,38,""
02,34,16,14,13,18,28,77,97,74,88,104,89,96,93,132,122,139,148,124,104,87,52,57,45,""
03,26,28,34,32,20,49,80,76,77,95,92,80,82,111,121,151,140,107,98,122,85,86,48,44,""
04,33,21,8,10,22,69,87,119,126,127,127,123,153,137,134,59,50,61,49,44,37,22,13,8,""
05,14,5,10,8,15,51,81,106,96,82,106,125,126,147,151,154,164,157,134,129,89,68,67,34,""
06,17,6,11,8,15,45,68,89,92,91,113,121,152,155,185,158,158,154,139,135,139,91,81,51,""
07,34,49,33,43,45,51,95,116,113,84,113,90,125,112,171,213,196,191,139,132,112,85,71,13,""
08,5,16,10,12,13,39,69,90,111,93,101,115,121,150,141,145,190,173,137,124,105,100,29,9,""
09,10,10,9,13,18,39,61,74,84,77,94,82,86,76,113,45,59,53,34,26,35,11,8,11,""
10,12,5,7,10,13,49,68,88,72,77,102,90,115,104,132,39,59,37,40,29,25,25,15,8,""
11,8,11,11,9,20,59,58,100,104,123,93,119,99,132,132,142,152,142,140,109,92,97,59,44,""
12,30,41,48,47,55,63,106,96,108,75,92,93,110,143,147,167,152,147,137,131,109,99,68,41,""
13,9,7,7,8,11,16,22,54,94,87,81,80,103,85,116,124,115,108,105,96,75,62,36,30,""
14,11,22,50,10,13,10,64,78,63,65,82,58,73,90,84,47,41,35,32,22,17,24,15,10,""
15,6,13,5,19,13,28,77,95,82,83,63,101,106,86,92,19,35,26,27,15,18,15,13,10,""
16,6,6,4,9,10,22,57,64,66,54,70,78,89,85,77,119,114,101,105,90,65,72,30,21,""
17,18,19,25,24,48,47,79,79,68,67,71,77,78,87,122,25,42,32,23,20,16,11,12,9,""
18,9,9,10,14,12,44,73,100,111,90,86,104,100,92,128,18,12,20,26,17,17,15,4,6,""
19,6,2,14,6,10,9,16,86,80,69,90,82,115,127,111,139,137,116,92,86,76,63,46,35,""
20,32,39,29,30,37,40,57,72,81,82,75,84,94,92,99,83,85,97,79,93,70,40,42,27,""
21,27,34,31,60,53,40,58,89,100,92,110,102,149,151,128,149,108,86,78,58,49,57,42,33,""
22,24,25,28,16,31,89,91,106,105,86,95,122,131,109,123,35,49,24,21,19,20,15,13,8,""
23,11,12,6,7,6,27,64,79,112,108,97,120,100,130,141,154,149,125,140,117,94,61,45,48,""
24,8,8,8,12,20,59,74,95,114,97,104,105,132,130,135,45,35,38,47,32,22,18,12,10,""
25,4,5,8,14,11,75,99,123,100,102,87,111,112,150,134,24,32,25,33,21,9,5,7,8,""
26,4,6,9,8,9,8,43,97,100,107,75,124,152,172,156,140,121,112,105,88,78,65,49,13,""
27,5,5,8,47,46,54,89,104,96,94,118,112,127,138,175,166,146,121,115,112,92,82,53,57,""
28,51,50,9,10,53,48,88,102,126,107,128,110,123,152,149,45,43,50,45,29,30,14,12,11,""
29,10,3,5,10,10,46,93,107,104,92,111,109,114,142,152,190,158,156,143,117,113,86,65,33,""
30,40,54,51,55,60,74,100,93,96,91,114,98,128,164,157,48,21,37,26,37,21,21,10,6,""
31,11,9,11,12,14,24,103,111,121,81,94,119,138,157,160,39,33,52,37,36,25,19,10,-1,""
