may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,27,33,31,32,35,33,35,64,47,13,-1,-1,1,33,17,-1,-1,11,9,10,17,25,18,24,""
02,28,31,33,24,25,24,38,38,37,38,25,24,35,27,29,18,14,15,17,16,20,13,21,26,""
03,31,28,35,26,31,19,38,48,49,33,32,33,27,28,27,20,16,12,13,14,16,19,21,24,""
04,20,30,31,35,30,28,46,43,47,35,41,37,26,12,-1,12,11,13,16,14,20,19,17,25,""
05,22,33,29,38,27,36,39,54,45,48,49,38,41,33,35,16,17,16,14,17,17,15,16,20,""
06,41,54,27,23,29,53,43,55,49,52,53,41,29,35,32,19,17,19,10,15,15,19,20,21,""
07,36,47,32,36,37,35,49,69,51,63,38,40,35,27,27,22,4,-1,-1,-1,-1,1,21,26,""
08,29,43,39,48,33,44,40,43,46,46,39,25,32,39,17,26,18,13,27,16,20,22,16,25,""
09,38,34,48,33,24,47,39,44,40,34,37,33,32,39,29,41,28,15,16,8,10,17,23,30,""
10,32,39,43,32,33,40,41,50,48,34,42,30,35,30,31,27,24,23,13,17,26,23,13,0,""
11,-1,-1,37,27,25,31,46,37,43,39,41,44,33,20,31,29,16,17,13,11,18,21,20,28,""
12,28,44,39,40,27,56,37,67,46,42,28,37,27,46,30,20,19,21,8,15,12,17,24,31,""
13,42,35,40,36,26,36,44,46,49,47,45,26,33,35,33,29,30,21,11,11,13,21,27,35,""
14,25,38,25,-1,-1,-1,-1,-1,-1,-1,34,38,24,47,29,19,24,20,21,22,17,15,26,31,""
15,32,34,39,34,36,39,36,51,44,48,38,17,22,29,39,37,28,18,14,17,14,25,23,18,""
16,42,36,42,35,38,26,45,40,52,39,27,26,35,32,36,24,20,21,16,8,21,17,24,33,""
17,29,31,31,34,32,47,39,53,44,28,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,""
18,29,32,30,37,35,32,50,49,39,27,-1,-1,-1,14,29,19,16,21,14,16,18,22,18,26,""
19,29,41,30,38,41,43,48,54,58,40,26,29,41,27,23,25,19,13,8,18,23,25,33,35,""
20,36,36,33,38,33,45,40,52,66,57,50,28,28,37,34,30,23,15,20,16,18,29,25,22,""
21,20,37,41,39,38,50,52,59,45,33,41,45,26,30,38,23,28,25,56,29,22,24,34,26,""
22,35,33,42,43,42,45,45,60,60,40,38,39,35,27,27,19,16,20,27,24,23,18,28,32,""
23,32,33,31,36,42,43,47,49,58,45,28,34,20,21,26,24,21,11,13,17,13,18,22,29,""
24,24,6,-1,-1,-1,-1,-1,-1,-1,-1,33,23,18,25,28,22,17,20,19,26,18,20,21,26,""
25,33,39,35,39,29,42,42,41,50,42,33,37,30,27,31,26,17,25,16,24,19,26,18,24,""
26,31,41,47,35,35,45,34,53,54,54,41,35,29,16,23,17,21,13,23,13,22,24,25,37,""
27,25,30,39,41,22,39,50,53,53,44,31,-1,-1,-1,-1,15,23,24,25,16,19,15,30,49,""
28,53,46,34,39,36,42,42,50,55,58,50,26,39,26,23,36,26,19,18,19,27,25,27,39,""
29,46,43,40,39,43,36,60,54,63,47,25,34,24,34,29,31,27,22,21,20,27,17,30,43,""
30,31,44,36,32,32,35,36,41,62,47,39,34,28,34,34,23,-1,-1,-1,-1,-1,-1,-1,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,26,22,39,4,""
