may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,74,62,72,79,81,80,74,79,59,60,52,56,60,53,37,24,28,23,15,20,-1,36,45,56,""
02,65,77,67,79,63,58,54,62,50,54,56,65,47,49,38,24,17,32,-1,-1,22,33,43,62,""
03,62,85,81,84,81,68,55,74,63,62,70,77,66,47,42,29,27,23,20,-1,-1,31,43,59,""
04,65,84,86,72,83,80,77,80,72,62,61,67,56,70,50,29,30,12,23,-1,-1,20,37,66,""
05,62,76,75,84,82,74,77,86,79,68,59,64,53,52,45,31,21,28,18,-1,-1,31,40,66,""
06,82,81,68,92,91,84,96,93,96,66,77,50,64,65,46,29,24,24,17,-1,-1,36,56,71,""
07,69,76,81,76,91,82,57,86,78,71,65,63,49,49,42,29,20,16,11,-1,-1,29,47,56,""
08,82,89,88,78,79,90,66,107,85,85,61,63,59,51,38,27,18,17,9,13,-1,34,40,64,""
09,68,84,75,82,69,82,78,84,71,57,61,61,43,39,31,22,23,19,15,22,-1,33,48,63,""
10,64,77,80,80,68,76,65,82,87,84,74,78,58,39,39,25,24,28,-1,-1,-1,36,42,59,""
11,53,59,65,68,71,61,60,74,75,52,63,63,57,47,36,32,15,12,19,17,-1,32,35,56,""
12,71,91,86,61,66,56,60,61,53,54,39,71,55,30,31,32,18,13,15,-1,34,29,39,53,""
13,72,80,89,92,89,83,70,94,76,64,65,67,65,54,39,28,25,21,14,-1,26,38,59,54,""
14,78,74,73,76,65,49,68,70,50,52,56,64,50,45,45,24,26,18,17,22,-1,34,53,57,""
15,95,84,76,74,73,73,69,74,77,-1,-1,-1,62,62,40,27,33,25,18,27,22,33,46,57,""
16,63,84,75,69,78,72,62,55,81,57,55,60,66,47,30,34,-1,16,15,27,32,34,45,52,""
17,77,53,79,63,66,67,73,59,59,55,48,46,47,32,35,25,20,12,22,16,-1,39,36,73,""
18,75,82,66,72,67,59,56,76,66,56,60,50,47,43,39,34,21,22,23,15,-1,38,44,69,""
19,63,73,74,94,75,64,64,76,56,48,56,60,36,50,39,38,25,16,17,26,-1,-1,61,54,""
20,82,78,73,68,77,72,64,58,62,38,39,66,78,59,51,26,17,11,-1,-1,-1,42,58,70,""
21,83,87,87,68,81,52,62,65,48,59,46,66,67,49,41,39,24,22,14,18,-1,41,47,60,""
22,90,79,77,69,78,66,86,74,76,84,62,82,66,55,43,-1,-1,17,16,9,-1,38,33,42,""
23,63,78,75,72,74,78,53,77,69,65,62,51,49,61,52,38,25,19,-1,23,15,30,32,56,""
24,77,70,68,77,54,63,55,64,64,62,56,49,61,37,-1,-1,33,17,17,20,-1,24,46,49,""
25,-1,-1,-1,-1,-1,84,78,81,70,71,51,54,64,61,47,37,35,16,23,23,-1,56,49,65,""
26,63,86,58,82,73,56,83,59,70,55,35,42,42,48,33,27,25,20,17,21,31,35,46,65,""
27,69,84,86,85,86,62,72,78,66,57,55,38,56,53,38,42,38,31,18,22,30,36,61,68,""
28,64,44,51,66,59,71,62,64,48,40,53,60,41,48,48,32,17,17,16,21,-1,34,45,62,""
29,65,71,77,82,79,64,79,100,87,63,75,68,63,54,47,32,32,23,24,25,28,28,38,43,""
30,76,73,68,72,68,69,63,75,76,56,64,46,65,46,57,30,25,14,8,26,26,27,44,48,""
31,58,63,70,81,60,68,71,66,91,76,71,78,78,61,53,47,28,25,34,-1,-1,52,33,56,""
