may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,29,37,46,59,90,113,137,171,194,200,240,271,301,324,296,243,185,166,157,116,99,49,29,""
02,16,15,23,36,68,101,126,139,165,194,225,247,314,330,357,364,283,-1,-1,-1,161,95,80,41,""
03,33,45,-1,-1,-1,164,204,186,268,358,361,382,444,487,483,448,380,313,301,249,197,154,108,59,""
04,30,30,50,55,89,112,120,129,191,245,290,331,378,385,422,396,291,274,171,148,95,79,50,-1,""
05,-1,13,21,45,59,64,93,111,135,168,258,314,356,422,389,342,342,270,212,150,118,74,50,36,""
06,25,-1,-1,-1,62,96,95,119,153,225,303,359,366,389,390,390,355,262,228,185,126,96,54,19,""
07,20,23,-1,-1,-1,110,132,147,205,259,258,292,330,371,384,373,339,281,223,150,102,76,46,28,""
08,10,13,21,35,49,73,89,74,116,172,223,246,334,335,363,319,260,208,139,93,79,66,119,33,""
09,21,18,26,37,36,65,109,117,126,192,186,178,235,218,225,212,157,122,127,116,93,72,51,19,""
10,12,6,9,18,30,52,52,57,78,90,106,140,143,165,173,149,110,81,82,58,28,32,17,17,""
11,3,6,8,10,30,32,55,51,91,121,106,106,112,142,196,152,112,88,75,48,39,32,28,13,""
12,13,18,9,16,24,50,53,56,60,50,93,97,121,147,175,157,134,125,130,92,71,66,47,18,""
13,13,15,21,34,41,44,58,77,94,121,108,133,164,170,194,179,149,114,95,89,71,84,45,29,""
14,17,14,25,34,38,59,82,80,121,139,145,143,169,190,231,179,161,101,93,80,70,52,56,28,""
15,13,12,22,50,44,58,77,129,142,128,157,150,197,249,316,247,160,139,137,108,102,103,51,40,""
16,22,25,25,35,117,127,53,61,136,159,169,163,177,232,262,259,199,161,114,98,73,85,63,43,""
17,34,12,25,37,49,78,97,131,116,147,172,187,201,261,306,208,164,129,110,69,102,69,51,36,""
18,21,15,17,26,65,87,97,123,135,140,177,152,189,221,209,230,196,142,111,100,75,84,52,31,""
19,15,8,66,37,48,52,76,104,104,129,141,152,183,-1,242,272,132,109,109,67,60,62,59,30,""
20,14,18,13,48,-1,88,88,106,111,120,133,147,-1,314,190,189,138,119,84,110,91,74,44,49,""
21,24,11,-1,60,59,86,111,126,139,181,182,127,203,228,245,221,162,118,83,84,67,81,49,30,""
22,31,17,21,39,51,70,80,108,134,134,119,138,180,178,211,210,152,121,104,59,72,60,39,31,""
23,16,8,31,26,55,70,95,101,127,151,129,146,158,178,260,308,151,106,70,61,43,36,36,23,""
24,16,12,19,45,89,98,109,117,135,144,171,152,204,185,211,178,128,97,70,73,55,52,43,25,""
25,20,19,26,38,52,64,102,124,125,124,119,133,128,184,203,216,176,92,93,58,54,50,47,37,""
26,18,22,15,30,36,59,74,88,105,102,138,160,182,216,267,201,139,115,98,65,55,47,36,22,""
27,13,20,15,29,48,59,67,90,99,144,153,131,207,221,209,190,136,115,70,56,47,47,64,29,""
28,25,20,17,27,51,56,74,89,119,120,137,130,126,168,181,161,139,87,70,53,64,44,-1,-1,""
29,-1,14,25,37,34,58,74,94,119,138,133,131,149,186,232,190,134,81,71,80,63,62,64,43,""
30,21,22,24,52,70,69,98,110,116,142,159,129,154,212,233,200,148,109,62,73,65,88,46,33,""
31,18,15,55,55,85,91,93,120,117,135,157,165,180,226,293,268,193,123,99,87,91,75,60,-1,""
