may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,11,7,15,17,14,18,24,25,27,27,26,26,56,29,60,49,55,46,42,34,24,17,11,""
02,9,16,12,6,23,19,23,27,24,14,14,24,34,52,53,58,53,74,60,55,50,23,20,16,""
03,13,11,19,16,28,13,27,37,29,25,32,32,46,35,52,55,39,71,49,59,35,30,17,24,""
04,17,15,19,14,13,17,27,33,32,28,32,26,44,51,55,72,86,59,48,40,18,19,15,15,""
05,13,12,24,10,15,15,31,24,26,18,31,42,56,54,73,73,75,73,39,43,29,22,26,16,""
06,20,16,15,15,20,16,19,26,27,24,28,48,62,52,54,71,93,60,50,45,35,34,17,13,""
07,6,12,24,15,15,20,19,27,25,16,42,36,33,56,55,64,90,75,81,49,43,34,27,18,""
08,11,12,18,19,19,22,45,30,26,21,9,42,41,49,52,110,102,107,68,63,46,33,30,16,""
09,13,21,23,20,16,15,26,20,35,26,34,36,30,44,46,57,39,50,51,41,43,29,24,22,""
10,16,19,22,24,18,24,39,35,28,33,27,20,57,51,56,60,60,58,63,34,105,53,19,18,""
11,17,11,12,30,24,29,36,25,22,34,37,36,38,43,57,98,80,75,58,59,49,48,16,28,""
12,17,17,28,20,30,21,48,38,38,35,43,46,73,63,72,69,73,56,71,45,33,41,34,17,""
13,6,26,24,27,22,33,40,56,52,66,56,48,72,59,72,70,76,57,59,68,51,41,26,21,""
14,19,16,13,25,46,40,50,51,41,48,46,42,58,69,57,68,87,94,80,52,54,45,34,24,""
15,21,23,33,32,33,35,46,53,63,45,41,58,60,55,53,89,93,98,72,68,43,44,39,36,""
16,20,19,17,15,26,27,28,40,42,55,61,57,52,79,63,86,79,79,71,67,55,40,29,24,""
17,15,21,20,39,31,34,52,47,60,28,46,35,56,60,79,77,100,96,82,68,52,54,49,33,""
18,25,14,30,33,28,41,44,48,43,35,24,61,62,81,84,84,82,100,80,69,60,47,38,29,""
19,31,40,28,37,31,42,58,48,58,58,50,61,87,76,69,90,73,89,82,59,38,23,15,19,""
20,22,18,25,28,39,32,46,45,48,62,51,56,55,57,59,98,79,57,68,43,46,48,37,24,""
21,21,12,14,30,28,48,38,48,33,37,46,40,56,49,58,75,53,65,57,51,0,0,24,27,""
22,24,35,36,21,25,43,46,61,57,43,47,46,64,73,67,84,90,99,65,67,47,26,16,15,""
23,9,14,20,26,31,25,40,45,48,46,48,66,41,63,62,86,59,67,65,72,44,39,29,27,""
24,28,24,23,23,30,34,42,41,54,52,60,32,54,55,54,76,77,73,61,65,43,41,40,19,""
25,29,22,28,25,37,41,43,52,80,62,49,46,34,0,87,104,88,78,61,49,35,40,26,20,""
26,19,20,24,32,34,34,50,55,38,42,45,41,52,65,59,60,71,60,40,45,40,24,18,25,""
27,33,27,20,34,50,41,65,69,88,66,68,77,89,74,64,60,85,43,49,52,50,13,0,0,""
28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,""
29,0,0,0,0,0,0,0,0,0,28,58,61,52,73,62,122,108,91,88,63,50,31,27,24,""
30,9,18,20,16,48,35,44,65,62,45,55,52,62,74,70,97,92,68,75,62,49,38,27,22,""
31,15,27,19,30,19,30,56,55,48,37,50,47,68,67,69,93,96,98,115,90,55,32,27,-1,""
