may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,37,37,46,39,52,64,68,63,62,71,58,56,60,39,40,35,30,33,19,23,29,31,24,39,""
02,38,51,51,41,57,110,53,67,52,44,52,62,52,50,47,31,20,17,23,24,22,30,32,30,""
03,40,44,23,50,51,59,90,74,62,52,56,66,60,43,34,26,27,14,26,25,18,34,25,41,""
04,39,40,37,49,57,78,84,75,80,69,51,61,59,57,46,42,44,29,11,17,17,22,25,35,""
05,35,40,40,42,44,69,105,89,74,78,94,78,67,40,31,27,17,27,20,16,19,28,30,32,""
06,32,26,41,46,57,88,85,92,81,90,65,55,50,48,47,36,23,18,14,18,22,11,22,26,""
07,29,31,35,47,69,78,82,81,84,65,92,67,75,58,49,49,18,26,11,6,9,22,41,36,""
08,43,47,49,66,58,68,91,102,84,63,74,69,55,66,47,75,38,22,23,26,31,51,34,30,""
09,44,50,56,48,64,84,93,83,59,65,70,79,71,73,70,46,35,38,30,22,29,53,25,46,""
10,56,43,59,43,60,76,106,85,71,77,67,74,76,53,46,42,44,29,11,17,17,21,24,34,""
11,38,41,37,48,57,78,84,74,80,69,50,61,59,57,45,42,44,29,21,18,32,27,26,44,""
12,31,36,49,53,86,84,86,78,77,79,77,74,79,62,54,36,31,27,21,15,24,25,39,52,""
13,51,52,54,58,69,75,93,100,73,69,39,44,49,48,48,46,20,25,27,28,15,15,25,26,""
14,30,31,26,38,51,62,87,70,44,73,51,59,48,55,54,24,24,32,21,26,23,35,27,34,""
15,33,35,24,33,34,50,58,54,39,61,26,45,45,36,41,35,26,17,7,12,23,27,26,17,""
16,21,22,27,35,41,44,49,35,35,35,41,44,48,37,31,28,11,15,9,12,19,18,27,37,""
17,28,27,31,38,23,39,54,46,39,51,39,49,58,51,43,27,35,28,23,16,30,41,50,49,""
18,41,30,28,35,37,61,50,46,-1,-1,-1,38,49,53,44,32,29,20,25,23,15,13,27,31,""
19,31,34,49,35,42,55,90,92,72,45,50,67,54,59,65,27,39,34,13,35,18,26,41,40,""
20,33,41,54,58,47,82,103,70,68,84,58,68,72,37,32,36,31,27,21,20,16,21,42,33,""
21,30,36,35,39,47,66,97,118,45,55,49,52,27,31,36,35,25,26,22,15,24,23,31,41,""
22,37,24,34,34,49,79,76,64,77,46,77,68,60,73,62,25,44,44,18,20,18,43,31,42,""
23,36,33,27,30,68,56,40,54,45,39,42,50,57,49,46,26,31,20,9,11,18,27,19,39,""
24,19,35,36,39,41,40,53,56,43,39,38,42,46,37,25,24,23,20,10,20,17,20,24,29,""
25,36,43,33,42,48,59,65,57,87,97,92,68,56,45,47,38,27,21,20,16,22,19,30,37,""
26,41,37,47,43,47,52,94,86,70,78,77,42,55,38,36,24,25,15,23,21,21,16,34,40,""
27,27,29,34,26,32,47,45,63,45,68,82,64,60,54,55,43,28,23,26,29,21,21,23,27,""
28,25,24,44,28,51,63,51,95,84,66,78,90,60,58,48,51,44,33,30,42,20,21,28,36,""
29,40,25,32,27,38,52,85,71,54,46,42,46,37,44,43,35,32,19,18,17,16,15,25,36,""
30,31,27,50,35,54,56,63,62,48,48,42,41,52,49,40,40,43,26,18,28,14,32,24,22,""
31,20,23,28,37,43,42,67,-1,-1,-1,-1,-1,-1,51,47,59,41,31,20,25,14,35,31,6,""
[E]dh{}`gIn=o,"`'gl}"
