may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,33,43,49,58,43,39,41,44,59,56,60,46,30,36,31,14,12,8,6,12,19,20,25,26,""
02,41,43,46,42,54,43,38,48,56,42,36,44,19,44,30,16,9,9,8,7,13,15,19,33,""
03,40,36,35,39,51,55,47,49,49,45,48,38,44,21,27,12,16,11,9,9,11,15,17,28,""
04,44,38,41,53,56,54,62,52,46,50,44,29,36,33,22,23,14,8,8,9,13,10,25,28,""
05,33,38,32,52,42,59,44,56,46,50,49,50,31,32,21,16,10,6,15,12,9,23,20,34,""
06,33,35,41,43,60,60,73,63,66,53,56,43,38,22,27,10,11,4,13,9,12,10,25,26,""
07,31,34,40,48,70,55,65,64,74,48,62,51,37,37,32,20,18,22,12,5,16,22,28,25,""
08,38,47,45,48,72,71,57,85,55,60,58,59,63,43,40,31,19,10,10,24,13,20,21,51,""
09,40,51,47,51,58,61,68,59,56,56,43,54,40,44,51,21,16,20,12,17,15,16,29,32,""
10,42,52,48,65,49,50,47,62,67,43,56,70,42,50,29,27,12,18,10,8,22,19,31,33,""
11,47,60,63,62,57,70,52,70,71,44,41,42,36,39,24,26,21,15,5,12,13,20,29,31,""
12,38,38,37,41,36,53,40,51,59,28,44,40,31,36,19,26,17,14,15,12,17,25,36,41,""
13,39,42,36,53,60,52,50,64,39,56,52,54,36,37,28,28,20,17,14,17,15,24,35,26,""
14,25,38,45,46,52,50,49,55,61,56,45,37,21,32,28,22,22,18,19,15,21,26,23,34,""
15,35,53,47,53,61,51,55,56,35,43,51,45,48,37,39,22,12,14,7,15,16,14,32,42,""
16,44,48,41,49,52,67,57,53,49,40,34,45,32,53,31,19,14,9,10,14,22,22,27,40,""
17,33,43,47,46,40,55,39,58,46,40,51,25,44,23,17,27,20,10,11,11,9,20,29,39,""
18,34,37,37,42,39,34,54,50,52,35,44,35,44,41,28,23,15,15,9,15,17,22,36,46,""
19,48,45,32,44,39,42,41,52,50,44,36,39,34,36,25,23,15,6,10,14,17,20,18,33,""
20,50,39,58,43,45,51,49,52,53,44,37,57,28,46,29,20,18,10,17,13,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,46,57,58,50,50,44,46,45,30,24,16,9,9,12,21,22,39,""
22,46,43,41,63,56,49,-1,-1,38,38,38,41,49,36,33,26,15,15,9,9,15,13,21,34,""
23,36,39,39,52,55,53,37,51,48,42,43,37,51,35,32,28,14,13,11,10,15,17,31,38,""
24,30,55,48,54,55,65,49,61,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,21,24,42,""
25,61,65,47,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,17,21,29,44,""
26,33,44,52,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,16,20,35,40,""
27,33,57,42,41,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,12,6,20,49,""
28,58,50,55,52,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
