may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,3,8,10,7,9,15,15,24,25,23,29,30,34,49,56,58,36,57,37,36,31,22,16,""
02,7,9,5,8,7,6,12,16,13,20,15,17,33,40,64,68,67,71,53,48,34,26,23,13,""
03,5,8,4,4,9,12,11,11,13,18,32,35,29,35,52,60,73,50,43,47,30,39,13,11,""
04,6,8,4,8,8,14,22,20,31,33,43,32,37,32,48,79,58,61,66,45,58,36,30,14,""
05,9,8,11,4,8,14,11,15,10,17,25,38,58,45,55,80,66,61,49,49,46,38,31,5,""
06,8,8,10,9,8,8,12,14,25,18,42,55,60,53,60,79,73,64,68,65,64,53,24,9,""
07,9,5,6,9,10,4,16,18,21,24,41,39,49,53,90,128,101,91,103,55,57,36,26,13,""
08,6,7,9,9,6,12,14,33,24,19,26,31,40,52,62,71,67,62,41,31,34,24,14,7,""
09,9,5,3,11,7,13,19,13,18,18,12,24,23,22,34,46,37,42,20,18,26,10,2,4,""
10,2,2,3,3,5,5,7,13,11,12,26,43,45,39,55,41,42,52,54,34,28,20,17,5,""
11,3,4,4,6,6,7,9,14,22,17,17,41,42,52,53,75,71,83,52,29,28,21,14,9,""
12,2,6,7,1,4,2,10,13,9,25,23,31,40,44,62,76,64,75,32,32,39,26,12,3,""
13,0,0,2,4,6,5,7,6,12,6,4,15,16,16,27,32,46,37,57,68,43,32,22,10,""
14,0,6,3,10,6,9,14,19,20,22,33,27,35,37,50,48,45,35,24,20,38,21,13,7,""
15,5,1,3,6,7,7,17,12,10,17,10,17,19,14,22,33,25,28,31,10,18,25,21,12,""
16,6,6,8,6,5,11,19,15,20,24,19,19,28,30,44,49,55,53,34,28,30,32,10,4,""
17,5,4,4,4,8,10,7,14,16,21,26,34,36,37,46,63,81,52,47,44,40,34,22,10,""
18,8,7,4,13,7,10,13,26,23,31,31,35,35,41,68,71,77,77,66,63,39,43,31,13,""
19,11,3,8,9,12,8,16,26,20,19,37,35,52,48,60,62,62,73,58,74,58,41,25,15,""
20,9,10,7,3,9,7,8,15,29,23,23,31,59,37,47,53,56,54,54,41,39,23,24,7,""
21,4,7,8,7,10,7,16,22,24,20,20,34,48,45,39,72,67,63,44,49,41,30,15,16,""
22,10,6,10,7,7,10,7,19,32,25,16,27,34,33,42,69,62,57,64,32,40,35,30,6,""
23,5,5,3,4,4,6,15,17,22,30,28,29,26,46,50,55,67,55,54,36,56,33,21,15,""
24,8,7,5,4,9,16,10,15,28,22,28,30,41,47,45,56,57,58,62,41,52,42,29,12,""
25,4,6,6,9,7,11,19,21,24,17,23,30,33,45,47,61,77,65,60,46,19,21,27,6,""
26,11,10,4,5,10,4,13,28,21,25,27,34,47,52,52,67,55,69,61,54,34,32,15,10,""
27,7,8,12,9,6,7,19,25,33,18,43,31,41,39,56,62,85,68,62,67,52,49,31,17,""
28,14,10,8,6,9,16,14,20,33,30,29,33,31,51,58,62,77,77,81,58,58,47,25,9,""
29,8,6,5,7,18,21,18,14,27,22,26,31,44,33,59,90,57,66,70,62,64,43,27,20,""
30,6,11,4,7,4,11,10,16,19,25,26,25,38,48,61,79,73,53,70,88,61,44,23,12,""
31,11,6,9,11,11,12,21,23,27,23,16,28,37,50,62,73,74,85,74,71,63,49,32,-1,""
