dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,29,23,29,17,36,22,23,8,0,0,1,0,0,15,11,19,12,21,16,15,15,15,10,""
02,22,18,28,27,28,28,25,16,32,18,15,26,17,22,14,20,10,12,22,12,13,21,18,19,""
03,21,28,36,31,27,23,32,24,18,22,28,19,18,23,12,10,12,16,17,19,17,12,14,15,""
04,20,31,29,38,28,34,24,24,20,19,16,11,13,20,18,13,12,12,21,18,11,19,14,11,""
05,16,19,26,31,34,25,27,25,15,70,28,19,10,18,12,11,13,11,15,17,19,17,20,19,""
06,24,27,33,28,31,26,22,20,26,24,16,21,23,21,15,11,10,9,17,16,17,21,12,21,""
07,18,28,24,22,40,25,28,24,20,27,18,31,29,18,35,13,8,3,43,16,25,18,36,19,""
08,28,27,26,53,39,43,44,53,43,29,19,25,23,23,15,12,13,9,24,18,19,13,21,18,""
09,17,28,37,28,32,35,31,17,19,18,18,16,10,19,12,15,8,10,10,15,23,26,24,30,""
10,34,42,34,28,32,48,23,50,56,33,32,24,30,23,12,33,14,12,14,25,35,43,36,16,""
11,23,27,41,57,42,53,41,41,13,29,37,30,24,13,8,17,5,23,24,33,42,45,39,32,""
12,23,43,36,38,55,55,35,50,22,34,25,27,16,15,9,5,15,17,35,38,62,62,65,49,""
13,32,31,58,84,83,107,70,84,51,52,48,26,26,18,11,15,17,32,66,70,86,122,116,101,""
14,43,36,107,130,158,158,121,95,74,56,62,34,23,11,29,5,20,17,38,41,83,74,69,72,""
15,38,35,65,67,54,33,50,33,50,26,31,21,23,22,13,18,16,15,16,14,18,17,13,25,""
16,10,20,51,28,27,21,19,17,18,16,23,20,11,17,18,13,10,10,13,22,19,50,16,19,""
17,17,23,19,25,36,25,24,16,18,17,28,32,20,16,14,13,12,9,12,11,17,14,9,15,""
18,13,21,18,17,21,23,26,14,16,21,18,16,19,16,9,19,7,11,8,12,16,11,14,17,""
19,9,14,24,22,37,19,5,22,21,31,29,23,13,13,12,6,8,8,14,15,18,8,16,11,""
20,21,12,25,22,21,21,29,23,21,24,29,28,24,19,14,9,14,12,10,9,14,15,11,4,""
21,20,15,33,27,25,27,14,18,15,22,30,15,12,9,10,14,14,8,5,15,10,21,16,10,""
22,16,9,27,16,22,20,17,20,15,30,21,17,20,15,21,12,12,5,14,19,27,18,29,35,""
23,51,28,23,26,25,22,9,24,20,25,17,26,21,20,10,14,10,8,13,7,15,9,15,11,""
24,13,17,17,28,14,22,27,22,20,18,15,26,29,24,20,14,11,6,11,36,16,40,29,54,""
25,13,52,27,30,28,22,23,12,15,19,20,22,12,13,19,10,9,14,12,15,8,12,15,8,""
26,11,9,19,22,23,13,26,22,24,18,15,31,33,29,26,9,13,9,8,12,12,12,14,8,""
27,18,10,24,26,36,37,31,24,25,28,27,23,18,17,11,13,16,12,6,8,13,16,13,9,""
28,20,20,18,28,18,19,24,16,33,28,22,20,20,16,18,11,13,14,8,12,14,12,14,17,""
29,20,20,19,24,30,28,37,20,19,28,22,30,11,13,17,7,12,11,10,13,12,15,15,14,""
30,19,18,28,23,22,22,18,10,25,17,28,23,19,17,12,15,6,8,15,11,9,18,10,8,""
31,17,23,22,26,27,22,20,10,22,20,15,17,19,16,9,7,14,10,13,13,11,11,11,9,""
