dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,54,72,82,82,119,117,95,103,67,81,91,114,152,221,192,150,144,107,120,110,118,136,144,81,""
02,89,120,170,171,143,146,160,128,111,98,148,172,145,172,184,187,150,161,217,149,161,141,132,140,""
03,101,126,130,165,208,197,161,133,125,132,160,140,174,218,214,175,129,155,175,151,91,173,153,125,""
04,157,195,174,147,187,161,145,148,130,127,153,175,199,218,226,146,114,159,137,153,107,138,68,142,""
05,109,105,131,157,164,187,154,138,145,137,167,202,253,354,279,180,216,152,270,126,122,134,91,158,""
06,136,156,164,212,202,239,175,133,115,149,179,212,289,324,305,318,246,298,277,261,238,184,156,209,""
07,203,182,217,270,221,274,251,240,172,179,197,235,278,302,300,313,204,315,275,160,144,276,162,231,""
08,199,251,288,227,245,332,294,212,177,191,293,232,264,274,294,297,226,267,269,233,170,202,113,149,""
09,197,309,222,238,212,237,263,212,135,128,183,215,242,264,262,221,165,226,234,212,213,222,149,160,""
10,255,218,219,304,220,284,316,238,231,215,199,220,293,357,328,341,269,310,331,237,258,305,307,297,""
11,283,287,418,294,297,311,348,271,173,191,296,249,328,330,324,322,210,220,238,170,186,207,124,209,""
12,263,201,271,246,253,271,397,301,161,197,260,315,320,327,304,297,173,177,221,310,211,200,145,290,""
13,228,246,321,264,317,393,472,455,261,292,299,220,274,337,438,96,332,232,89,89,67,86,91,127,""
14,224,249,336,440,285,356,181,470,321,361,333,312,319,311,337,309,236,181,220,194,117,196,141,205,""
15,197,259,165,236,238,237,260,186,147,185,146,188,178,258,191,155,163,145,150,82,59,88,90,117,""
16,120,120,136,101,79,91,109,84,88,73,81,98,173,216,187,188,204,170,123,175,110,109,102,100,""
17,135,119,133,104,140,166,156,137,113,98,155,151,180,262,210,185,156,118,117,126,89,128,64,61,""
18,75,107,103,104,127,140,166,114,110,126,148,140,195,262,296,265,227,223,167,143,203,120,151,96,""
19,173,166,221,169,158,178,164,139,132,139,173,191,206,257,252,237,156,153,174,125,180,159,142,141,""
20,169,109,184,160,166,188,146,185,118,112,205,163,232,288,246,283,160,155,187,152,84,131,94,143,""
21,80,148,117,157,142,133,170,143,112,122,167,159,216,188,239,231,180,106,163,122,138,99,120,189,""
22,154,108,134,198,149,193,156,144,105,161,195,200,206,208,216,184,189,212,202,152,127,148,117,161,""
23,232,181,119,73,83,72,77,82,90,75,95,83,85,106,101,84,81,64,63,57,51,56,48,55,""
24,66,53,72,52,69,78,62,64,51,68,79,90,99,138,94,96,94,64,45,94,43,45,52,36,""
25,104,47,62,60,91,114,104,103,73,97,112,119,173,162,177,155,113,95,84,88,94,65,68,59,""
26,80,136,114,133,162,118,164,144,118,127,132,165,210,202,200,163,165,153,163,91,91,86,81,85,""
27,91,100,103,118,140,111,125,100,91,135,146,160,187,160,188,182,155,122,105,99,124,72,93,59,""
28,59,124,130,100,117,133,128,126,113,125,152,154,172,224,204,209,185,127,118,106,93,91,110,107,""
29,106,143,156,137,129,142,160,138,113,106,123,179,169,191,262,202,133,147,137,134,110,157,112,151,""
30,110,162,158,182,144,152,140,133,98,143,145,198,196,251,198,220,175,162,115,135,95,185,91,91,""
31,84,64,67,91,92,103,93,108,91,82,91,125,141,156,125,139,108,107,61,72,114,66,61,-1,""
