dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,7,5,7,8,4,3,7,1,1,2,-1,-1,1,4,13,7,2,4,4,6,5,5,4,""
02,3,10,8,7,3,6,4,4,3,9,6,8,11,4,8,6,10,3,4,3,4,6,2,7,""
03,5,3,7,13,6,8,7,10,6,5,5,5,4,9,8,6,5,2,7,5,8,9,4,8,""
04,4,17,8,11,10,7,6,15,10,4,3,6,10,8,6,5,7,5,9,7,4,3,4,5,""
05,4,3,2,5,9,3,6,9,6,5,4,2,13,5,3,5,6,8,9,5,6,2,4,4,""
06,2,10,6,8,11,7,5,9,5,7,5,3,3,5,6,9,5,5,4,4,1,6,3,3,""
07,3,3,10,10,5,1,4,3,3,12,-1,2,4,2,3,6,3,2,1,2,2,3,3,6,""
08,3,5,4,7,6,13,4,14,7,9,5,17,3,2,5,4,2,4,-1,-1,-1,-1,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,5,6,5,8,4,2,2,7,9,3,8,4,8,5,1,8,""
10,6,6,3,5,3,8,17,8,10,8,4,7,10,8,6,6,5,11,9,7,6,5,7,8,""
11,8,3,4,6,3,5,17,12,12,8,7,12,5,3,5,1,1,5,14,9,8,9,8,5,""
12,5,4,8,7,11,15,22,16,12,6,12,5,9,7,9,7,6,6,17,20,13,8,12,7,""
13,5,9,6,6,13,36,48,45,30,11,7,10,8,5,7,5,12,19,23,29,28,18,11,8,""
14,13,17,20,34,22,51,81,64,36,23,7,6,9,3,9,13,9,28,24,31,31,28,9,4,""
15,11,6,9,16,12,26,18,20,12,6,5,7,10,4,7,5,6,9,3,9,6,4,4,2,""
16,4,2,5,9,9,13,5,4,12,3,4,5,9,4,19,6,7,-1,7,5,3,4,4,3,""
17,4,4,4,4,6,4,5,5,11,13,14,6,9,3,3,11,3,7,5,2,4,4,3,1,""
18,4,5,3,10,4,5,8,6,8,6,11,12,5,6,2,6,2,9,3,4,5,1,4,2,""
19,3,1,4,5,5,10,6,5,5,4,11,6,6,5,7,9,6,8,4,5,6,2,4,7,""
20,13,3,5,6,3,11,17,12,9,12,4,7,4,4,4,7,-1,-1,8,9,5,6,5,3,""
21,4,5,5,5,10,9,5,6,21,4,8,8,10,8,12,2,8,1,7,2,7,5,4,9,""
22,5,4,4,9,14,3,5,3,6,6,8,3,8,6,9,3,10,12,2,4,8,9,9,25,""
23,17,4,11,12,5,7,10,3,10,11,7,4,3,4,5,5,2,9,11,4,2,9,9,5,""
24,6,5,3,6,3,7,4,6,3,4,19,6,8,9,3,7,5,2,2,-1,4,5,1,2,""
25,5,5,3,8,3,2,4,17,3,9,20,4,5,3,15,2,4,3,3,1,2,-1,9,8,""
26,3,3,5,2,6,4,2,4,5,6,3,12,6,6,5,3,5,3,1,5,3,3,2,4,""
27,4,3,4,3,3,3,8,3,4,6,5,6,2,4,6,8,8,2,-1,6,1,5,1,2,""
28,4,3,3,6,3,5,14,8,18,5,11,7,7,6,8,9,4,13,5,4,6,5,2,5,""
29,4,4,6,5,3,4,7,7,6,6,3,10,9,7,8,5,-1,-1,3,5,1,2,6,3,""
30,1,7,3,7,5,4,5,5,6,5,7,7,5,4,8,6,4,2,3,2,4,4,3,5,""
31,6,8,8,4,3,1,6,4,6,15,11,4,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
