dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,21,23,26,25,31,24,24,16,6,15,9,12,21,4,13,9,11,5,13,17,35,48,29,""
02,15,27,32,30,23,36,38,28,3,0,14,17,10,14,15,16,11,8,6,18,18,37,47,31,""
03,38,38,39,12,0,8,37,28,16,27,11,14,12,7,5,12,13,13,5,7,16,16,21,31,""
04,24,21,20,26,27,23,18,0,22,18,6,10,10,12,7,6,10,11,13,5,13,18,20,28,""
05,25,25,24,11,26,24,24,29,11,31,8,1,7,10,5,3,7,7,11,18,13,31,23,31,""
06,25,30,26,33,42,35,32,19,13,14,11,14,2,8,5,10,12,2,9,28,27,46,34,0,""
07,19,45,24,28,32,39,32,25,27,12,16,15,10,0,5,10,2,8,16,15,34,31,41,32,""
08,31,32,32,21,31,24,24,28,12,18,17,11,9,18,2,5,3,20,17,16,22,24,36,33,""
09,23,40,35,33,24,23,33,32,19,18,10,18,12,17,15,4,8,13,10,6,28,27,22,43,""
10,28,23,25,25,30,22,30,24,28,10,17,12,3,3,8,7,1,14,12,22,28,52,46,24,""
11,19,16,25,34,33,21,33,25,25,17,9,9,11,13,5,3,10,7,16,32,50,67,67,55,""
12,45,13,25,36,38,15,15,29,19,20,12,5,8,1,1,4,10,12,14,49,51,69,100,87,""
13,41,24,21,0,19,28,40,50,44,41,29,15,20,11,11,1,14,23,41,70,79,91,113,0,""
14,77,25,26,53,61,52,48,44,57,28,21,7,9,5,8,9,16,32,43,50,54,20,82,73,""
15,59,39,23,23,46,30,37,31,17,14,4,2,10,12,11,3,7,11,17,26,26,22,36,38,""
16,11,12,29,26,36,24,26,22,16,23,16,11,9,6,5,6,2,8,10,4,13,36,29,19,""
17,17,17,36,27,29,29,28,19,19,15,12,15,13,9,7,5,12,10,6,10,18,28,21,33,""
18,27,31,29,34,24,34,38,17,2,0,0,0,0,0,0,0,0,0,14,17,22,16,24,13,""
19,21,25,24,25,24,22,20,36,19,17,15,10,8,13,9,1,3,12,8,16,26,23,25,17,""
20,0,15,31,23,35,19,22,17,19,10,14,13,10,7,7,5,10,11,12,14,26,12,18,1,""
21,19,20,26,28,17,24,22,17,14,14,23,8,15,13,10,15,6,8,6,18,30,16,10,25,""
22,25,19,31,25,20,12,18,16,6,12,10,22,12,6,11,7,10,11,11,16,15,20,20,52,""
23,51,40,21,18,39,22,25,22,19,14,10,14,9,4,6,4,4,3,6,16,12,6,12,13,""
24,9,28,31,22,22,32,14,19,10,12,7,17,12,16,12,4,10,8,18,4,20,17,25,28,""
25,22,23,25,23,26,17,33,12,17,18,9,7,7,7,9,1,3,16,11,8,4,24,24,21,""
26,19,13,28,33,26,22,17,21,10,19,11,16,13,11,14,6,8,9,11,9,13,9,18,6,""
27,12,29,24,16,20,19,19,11,6,13,0,8,4,6,5,7,3,10,8,14,8,17,16,10,""
28,28,18,20,30,18,21,19,16,12,13,4,8,6,6,6,7,4,3,5,10,8,14,15,19,""
29,26,18,16,25,22,11,19,8,6,11,10,1,9,12,5,3,6,6,8,15,3,0,11,13,""
30,17,22,25,18,37,30,31,17,12,8,6,15,3,4,10,4,7,8,8,8,16,15,21,5,""
31,17,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
