dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,33,34,86,146,206,214,209,184,198,258,283,143,218,209,226,216,171,114,103,96,97,86,58,49,""
02,53,64,94,117,171,234,202,190,219,273,318,247,229,182,172,185,167,137,156,145,104,71,55,37,""
03,22,70,86,120,182,247,238,209,219,281,275,285,239,225,224,203,151,159,73,36,42,38,24,24,""
04,41,72,96,124,173,242,211,195,259,280,292,279,248,222,198,188,181,123,113,117,103,82,47,49,""
05,36,48,84,97,182,205,202,186,215,232,282,271,223,214,173,139,104,108,93,101,62,65,17,15,""
06,33,29,94,142,186,223,235,207,267,295,312,284,252,281,231,214,193,146,94,84,65,68,45,45,""
07,48,49,80,123,176,175,169,184,213,252,286,246,219,185,166,160,143,115,82,72,83,67,48,41,""
08,43,44,110,134,172,189,166,160,181,221,230,213,183,187,153,157,150,112,109,55,9,4,15,23,""
09,28,37,66,109,143,216,159,150,104,154,200,192,193,175,177,156,126,109,75,66,53,47,33,24,""
10,29,37,65,133,162,185,159,175,165,194,185,207,233,212,193,156,123,112,91,84,54,49,35,36,""
11,30,49,76,123,189,203,226,151,133,190,206,217,243,213,184,137,108,102,66,59,34,28,41,37,""
12,33,55,138,203,242,282,309,284,214,214,252,290,243,239,260,230,173,141,146,113,104,89,54,35,""
13,31,48,104,198,256,255,279,290,161,179,228,259,275,238,224,207,143,93,54,55,51,31,14,16,""
14,32,85,185,217,222,166,128,139,199,236,237,206,240,256,244,200,83,41,36,41,8,22,11,12,""
15,9,32,79,108,114,150,205,176,159,204,235,231,219,192,215,193,133,96,84,58,50,57,36,30,""
16,25,39,63,74,135,127,106,98,141,203,203,204,237,216,239,215,158,134,101,68,78,69,36,28,""
17,30,39,70,85,163,190,175,169,176,234,234,220,208,163,181,172,156,123,70,96,80,53,33,24,""
18,23,30,75,91,98,162,133,148,182,248,247,204,207,204,198,181,119,112,71,70,60,41,45,76,""
19,74,23,58,90,113,172,162,147,180,225,257,238,228,193,188,176,140,82,61,46,44,53,24,29,""
20,28,46,55,77,112,154,146,160,184,242,249,234,247,214,225,215,193,116,68,34,49,50,39,40,""
21,39,45,51,62,104,160,144,151,165,246,261,271,232,216,225,150,88,100,93,118,54,14,20,23,""
22,23,23,45,58,52,84,125,128,156,239,134,132,191,165,164,164,141,147,46,47,32,25,18,45,""
23,59,36,46,77,136,161,143,147,155,236,237,173,192,198,177,181,123,115,108,106,79,57,29,23,""
24,1,4,0,32,78,135,171,185,185,259,257,236,221,213,220,185,171,137,67,59,82,62,46,44,""
25,46,47,67,102,134,191,158,125,150,209,256,223,204,212,229,208,202,164,124,105,71,49,9,13,""
26,24,9,25,31,100,156,177,163,180,231,225,234,210,215,213,220,175,118,74,127,94,77,72,63,""
27,30,51,60,98,129,162,175,177,215,247,284,279,262,268,270,211,175,124,136,69,61,67,44,35,""
28,33,59,84,112,160,165,180,150,174,228,246,219,209,161,126,169,146,125,100,66,41,79,46,23,""
29,31,37,55,78,111,179,174,158,186,264,267,231,202,178,169,161,84,41,69,101,69,61,46,37,""
30,13,32,51,79,140,152,133,160,188,222,243,224,212,188,167,175,145,117,101,89,71,49,21,19,""
31,16,15,13,41,48,66,67,73,87,98,98,94,76,84,94,106,77,66,65,67,53,38,21,-1,""
