dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,80,88,81,104,107,121,104,106,110,-1,-1,-1,0,0,0,36,42,53,79,90,83,82,88,92,""
02,66,94,72,88,100,99,95,116,119,91,105,72,73,52,56,44,56,53,66,73,79,95,87,77,""
03,65,88,89,111,107,102,92,92,89,100,84,57,71,66,53,59,61,53,57,78,85,101,107,115,""
04,95,83,97,102,103,115,129,97,112,98,105,89,71,69,56,47,59,58,58,83,89,100,99,88,""
05,88,101,81,97,109,103,110,118,92,93,105,80,70,64,69,45,50,44,66,81,83,74,100,88,""
06,102,94,98,92,96,106,112,124,119,81,105,67,68,69,57,49,51,53,82,69,88,105,98,88,""
07,96,81,106,106,104,113,98,107,100,95,79,78,64,58,59,54,48,51,63,64,98,99,107,91,""
08,80,106,107,84,98,103,95,102,96,90,93,93,77,57,60,41,44,54,67,67,79,120,107,116,""
09,100,84,96,100,95,97,95,93,103,94,79,71,65,50,57,40,47,44,61,77,100,109,114,101,""
10,83,85,102,91,89,122,99,86,102,101,101,81,70,60,61,38,53,42,76,79,108,92,95,92,""
11,97,85,87,88,107,104,109,79,109,93,106,65,63,64,52,38,60,46,57,86,90,127,119,115,""
12,107,100,112,108,103,98,99,103,93,115,97,82,77,62,40,41,35,50,67,104,127,141,147,137,""
13,138,112,108,127,135,113,118,94,105,116,90,73,66,62,44,48,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,21,46,49,62,115,117,127,143,143,""
15,149,139,109,127,131,89,110,97,93,92,86,73,73,56,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,43,55,47,62,67,90,82,89,85,""
17,89,92,96,90,110,97,93,91,98,95,89,80,58,62,56,43,42,51,52,65,84,97,100,71,""
18,88,91,108,88,98,94,105,95,75,94,78,65,70,56,60,44,41,47,47,90,75,97,100,85,""
19,97,84,96,87,109,102,88,86,102,97,98,80,73,60,57,53,42,60,61,69,78,99,84,84,""
20,87,89,104,107,102,92,102,92,93,97,99,70,67,44,46,64,55,52,60,58,76,100,100,88,""
21,97,88,98,110,112,107,98,107,104,96,83,76,79,67,47,53,44,50,54,56,71,84,98,86,""
22,73,74,94,87,90,99,94,87,85,90,77,78,84,57,58,36,43,57,66,57,71,85,82,87,""
23,111,121,72,92,94,99,100,89,89,99,86,85,68,73,52,46,52,49,41,54,71,79,81,78,""
24,74,77,88,74,78,80,88,88,86,89,75,83,84,61,46,42,43,43,44,55,54,71,76,90,""
25,82,72,100,84,101,98,91,91,102,78,78,78,63,62,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,""
27,67,72,96,98,76,81,96,88,72,84,89,72,67,53,54,40,49,52,52,63,81,82,92,75,""
28,70,77,86,89,102,95,80,101,99,97,83,91,91,75,53,56,41,48,49,58,80,77,44,82,""
29,78,79,90,92,80,98,99,103,103,101,87,86,93,62,61,55,40,40,49,75,80,64,80,105,""
30,74,86,82,80,81,101,119,88,100,85,89,88,69,67,55,48,42,42,48,47,65,74,92,86,""
31,81,87,81,91,103,117,98,110,81,79,105,76,78,67,46,46,36,37,35,56,55,85,71,-1,""
