feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,31,26,36,34,38,31,21,15,22,15,9,16,10,5,9,5,6,5,7,12,12,17,15,22,""
02,32,42,35,48,40,36,13,24,16,22,13,12,11,12,11,7,9,9,6,12,15,23,14,24,""
03,23,42,43,31,30,28,26,19,15,15,10,18,17,12,9,10,11,4,7,7,18,17,25,22,""
04,33,34,36,28,25,34,29,20,22,15,15,14,8,7,10,5,10,2,7,6,8,11,17,18,""
05,34,38,33,34,26,14,25,23,19,19,20,12,13,8,11,6,5,4,8,11,16,17,23,15,""
06,36,50,39,43,22,21,24,18,15,20,11,9,11,9,8,9,3,6,5,8,14,10,27,25,""
07,23,38,29,40,27,26,25,16,11,13,15,14,12,8,4,6,9,6,4,8,12,11,14,21,""
08,25,43,42,42,25,22,23,19,17,14,12,9,8,3,9,8,2,2,6,9,7,20,13,16,""
09,25,28,37,23,42,26,17,10,13,8,13,8,3,6,5,7,7,5,8,13,14,17,15,22,""
10,29,24,30,31,26,14,18,12,15,16,13,12,8,4,7,5,10,4,6,7,12,16,16,33,""
11,32,33,38,37,41,21,22,11,18,18,11,12,15,10,4,14,8,11,6,7,12,20,20,22,""
12,34,29,29,20,34,32,31,22,26,19,20,11,9,6,9,6,5,8,7,7,-1,-1,-1,-1,""
13,40,50,47,41,46,30,31,23,31,33,26,24,21,13,10,10,8,7,12,7,13,22,26,27,""
14,37,36,30,47,44,28,26,19,31,21,26,11,16,13,14,15,6,9,8,11,16,24,25,27,""
15,32,37,43,43,42,32,29,19,22,20,18,17,11,5,6,8,4,6,6,7,15,15,17,22,""
16,26,33,34,34,25,16,23,12,21,18,18,16,12,9,10,6,13,5,8,8,22,18,17,32,""
17,28,22,33,38,26,30,29,24,16,18,22,19,20,14,11,5,9,9,9,14,18,18,21,21,""
18,33,34,49,36,26,21,20,24,19,11,19,16,6,8,5,8,6,7,7,10,12,19,32,19,""
19,25,23,36,32,24,21,20,19,17,16,16,17,14,13,6,4,5,4,12,7,10,21,23,31,""
20,43,28,40,28,33,30,30,21,31,28,23,23,15,11,11,9,10,6,10,8,15,14,21,22,""
21,31,31,28,31,32,26,15,24,25,23,14,18,21,13,20,8,7,7,6,14,12,13,21,16,""
22,32,39,31,33,20,20,21,22,16,18,13,17,18,9,16,7,7,4,6,16,12,15,20,31,""
23,27,42,42,23,35,25,22,15,21,23,25,24,11,13,20,8,6,12,18,13,17,18,23,27,""
24,39,41,39,38,35,19,18,21,27,28,17,21,16,9,9,10,7,13,11,8,19,12,19,23,""
25,32,39,41,41,39,28,23,15,24,22,31,20,11,23,16,12,13,12,9,6,15,16,17,23,""
26,28,25,29,34,33,29,16,13,27,14,20,17,12,9,13,7,7,11,3,14,12,14,25,26,""
27,30,37,36,41,36,33,28,31,15,22,26,14,10,9,7,9,6,14,8,14,17,16,21,29,""
28,42,31,36,36,27,29,22,19,21,16,15,11,17,13,12,9,6,9,7,9,15,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
