feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,2,4,5,-1,1,3,-1,3,2,1,1,6,3,3,3,2,8,7,7,4,-1,-1,0,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,3,3,7,-1,-1,-1,-1,1,2,3,6,2,""
03,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,""
04,-1,-1,-1,-1,-1,5,-1,-1,-1,7,4,3,2,3,4,3,3,5,-1,1,5,3,2,5,""
05,1,3,2,2,4,8,2,6,5,1,1,7,6,6,6,6,2,4,3,2,5,5,-1,0,""
06,3,1,1,5,4,2,1,8,7,9,3,8,6,4,2,2,2,2,3,2,2,1,1,2,""
07,2,2,7,5,5,4,4,5,5,2,6,8,2,2,2,2,9,4,2,-1,3,1,3,2,""
08,1,2,1,4,4,1,6,2,8,4,5,1,-1,-1,8,12,-1,3,8,3,-1,-1,-1,1,""
09,3,3,6,2,5,2,4,-1,3,2,-1,-1,2,7,5,6,3,4,6,1,2,2,2,4,""
10,4,7,3,3,2,2,2,1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,0,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,2,3,5,3,3,3,2,-1,3,1,0,""
12,-1,-1,-1,-1,1,-1,-1,2,1,2,-1,-1,1,1,2,6,2,5,-1,5,4,-1,2,1,""
13,2,4,3,5,5,4,3,2,3,3,-1,-1,-1,4,-1,4,2,5,5,-1,-1,-1,-1,3,""
14,2,-1,3,4,1,5,6,2,2,-1,-1,-1,-1,3,2,4,5,3,-1,3,-1,3,1,1,""
15,3,1,4,3,7,-1,2,3,3,4,-1,-1,-1,1,5,6,1,2,3,3,1,1,2,0,""
16,1,6,1,3,3,3,3,4,4,3,1,-1,-1,-1,1,6,2,2,2,2,1,4,1,2,""
17,-1,14,5,-1,-1,4,-1,2,3,4,-1,1,-1,2,1,-1,4,2,1,-1,-1,2,1,2,""
18,6,3,-1,1,-1,-1,4,2,-1,-1,-1,-1,1,1,3,1,7,3,2,2,4,2,2,4,""
19,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,2,3,3,-1,1,1,4,""
20,1,11,1,2,-1,-1,1,8,-1,-1,-1,1,5,4,5,6,8,4,2,5,4,7,1,0,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7,2,2,3,10,-1,-1,-1,3,2,4,""
22,1,2,2,3,4,6,3,-1,3,4,-1,-1,-1,1,5,3,2,8,6,4,3,2,12,4,""
23,5,3,5,3,4,5,3,3,4,4,5,4,5,2,1,6,4,7,6,-1,6,-1,-1,2,""
24,-1,-1,2,1,-1,1,1,1,2,-1,-1,-1,1,6,6,-1,-1,-1,3,3,-1,2,4,1,""
25,-1,2,10,8,1,-1,-1,-1,-1,4,-1,3,7,2,6,2,7,3,4,-1,-1,-1,-1,3,""
26,6,6,6,6,7,7,6,6,6,7,-1,3,7,4,6,1,9,9,5,8,2,1,2,12,""
27,2,-1,7,-1,2,4,4,2,3,4,-1,6,3,3,2,2,9,4,-1,8,2,-1,2,5,""
28,4,1,3,-1,3,7,4,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
