feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,2,5,0,4,2,3,1,2,3,7,4,10,3,2,10,3,2,3,1,2,0,2,1,""
02,4,3,0,1,1,2,1,3,1,2,2,3,2,1,2,0,1,0,0,0,1,1,0,1,""
03,4,3,1,2,1,0,2,1,1,2,2,3,1,0,0,0,0,0,1,2,0,0,2,3,""
04,3,4,2,5,5,4,0,6,3,1,0,6,8,5,5,5,4,6,2,3,5,3,1,1,""
05,1,3,2,3,8,2,5,15,19,6,21,10,5,2,4,2,1,5,2,3,2,3,3,1,""
06,4,3,5,2,7,4,1,5,3,2,5,3,3,3,6,6,1,5,2,1,1,1,4,2,""
07,4,1,3,3,3,2,3,10,2,7,2,2,1,4,3,3,5,1,6,1,6,7,8,11,""
08,16,59,36,6,19,5,7,5,2,5,3,7,2,7,5,5,3,3,5,7,6,8,4,5,""
09,17,14,8,5,12,9,17,20,6,6,10,11,9,9,9,11,4,8,3,7,8,6,5,5,""
10,2,5,9,11,3,6,6,8,4,6,6,7,9,8,6,1,3,7,6,4,8,10,3,3,""
11,6,8,4,7,7,8,12,19,13,10,6,9,4,3,3,3,4,3,2,1,4,2,1,2,""
12,1,4,3,5,4,6,4,7,4,6,7,7,11,12,21,7,5,6,3,7,4,5,6,4,""
13,2,5,7,7,13,14,6,15,12,9,6,4,9,10,16,5,3,6,2,10,10,13,2,3,""
14,2,6,3,5,7,11,12,12,7,8,11,18,9,5,12,6,8,10,8,15,9,5,2,7,""
15,8,4,4,11,9,9,7,13,13,7,17,14,6,6,9,6,9,7,6,2,2,1,3,2,""
16,5,5,5,4,4,8,6,4,3,6,4,5,2,4,8,2,8,3,3,4,4,1,3,1,""
17,1,0,3,5,6,5,6,6,4,7,10,6,8,6,8,4,6,5,4,1,2,1,1,5,""
18,2,6,3,6,5,6,4,7,5,3,6,4,5,7,9,7,3,6,2,7,8,0,1,1,""
19,3,1,5,2,7,4,7,8,29,9,8,6,7,5,4,2,3,2,3,4,5,3,3,3,""
20,2,4,5,2,5,7,10,11,5,5,5,8,4,2,4,6,6,2,1,6,4,3,4,2,""
21,5,4,9,15,11,7,14,10,4,7,4,2,2,4,8,2,6,9,3,3,3,4,5,7,""
22,4,5,5,7,8,6,11,7,11,6,7,9,8,8,4,4,6,4,5,6,6,2,4,3,""
23,7,4,5,8,2,6,3,2,2,1,2,5,1,2,2,0,5,3,1,0,2,5,5,3,""
24,1,1,2,7,5,6,2,2,4,7,5,7,9,4,6,2,4,11,4,5,5,2,3,4,""
25,3,6,4,3,7,8,3,7,7,10,12,6,13,5,14,5,9,9,2,4,4,30,8,6,""
26,8,3,8,6,8,5,5,8,10,7,6,7,11,5,4,6,6,11,19,4,37,8,6,9,""
27,5,7,4,12,18,8,8,10,5,11,9,6,14,10,11,9,4,10,6,6,4,10,42,35,""
28,44,62,17,8,24,8,7,12,6,15,17,18,12,4,12,18,12,11,8,5,7,12,8,0,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]elleI}ly`'a,""
