feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,16,38,60,75,86,93,435,255,208,245,324,279,63,76,80,85,114,107,95,87,38,33,31,""
02,19,43,147,40,53,78,79,58,78,79,79,82,95,74,159,185,193,195,198,191,59,28,26,25,""
03,14,85,43,31,41,44,53,56,58,57,63,56,53,63,77,72,107,130,99,69,53,37,22,12,""
04,13,18,23,28,41,54,79,63,77,65,79,84,84,87,93,105,119,29,2,2,1,-1,-1,4,""
05,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,60,104,101,98,61,5,2,-1,4,1,""
06,4,12,16,29,39,57,54,60,61,79,60,61,80,67,70,78,103,56,7,2,1,-1,-1,0,""
07,-1,1,40,153,103,36,55,62,62,60,63,68,69,64,102,117,51,-1,8,2,2,-1,6,17,""
08,15,11,29,40,56,78,73,69,65,72,86,72,82,88,72,99,96,106,105,72,66,49,33,28,""
09,16,22,22,43,48,67,54,65,68,75,82,92,92,107,133,155,134,128,92,115,86,57,33,23,""
10,20,37,36,39,38,48,43,49,72,89,98,109,72,112,124,151,176,170,136,54,10,10,13,27,""
11,16,14,23,34,36,29,41,42,58,49,69,55,57,72,58,77,87,86,96,95,56,39,31,21,""
12,12,9,15,27,38,84,48,134,78,73,84,85,85,79,116,112,103,105,98,88,58,45,28,20,""
13,18,10,23,33,33,39,46,54,50,58,41,58,61,61,53,84,87,76,94,65,69,37,32,16,""
14,10,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,169,182,195,182,177,258,445,499,324,489,343,""
16,340,279,89,100,87,78,81,89,89,78,78,87,96,92,117,131,145,216,349,607,794,575,505,564,""
17,686,187,6,192,251,171,159,166,86,137,167,163,186,176,182,163,188,149,107,31,27,10,4,15,""
18,14,25,105,114,70,107,109,79,140,118,94,113,136,139,153,169,176,103,21,1,2,4,5,19,""
19,30,21,37,70,84,73,105,100,112,98,119,91,121,102,113,160,184,171,156,124,105,66,38,28,""
20,40,18,47,52,94,94,105,114,126,128,110,140,132,157,145,176,142,143,160,114,92,64,51,38,""
21,25,73,34,40,71,70,81,65,101,112,160,139,108,143,131,156,181,270,190,164,68,75,51,33,""
22,26,23,29,38,67,80,79,63,80,78,95,96,86,85,96,92,152,124,140,135,93,76,43,30,""
23,74,105,36,36,60,68,145,96,76,92,85,64,97,100,105,128,138,152,196,231,249,514,198,37,""
24,162,39,42,61,79,96,109,81,124,120,125,119,128,173,142,186,197,174,134,38,16,4,4,4,""
25,5,24,49,39,77,98,118,100,93,97,124,123,119,131,132,161,150,161,157,115,92,69,61,17,""
26,37,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130,154,74,-1,-1,-1,-1,-1,-1,0,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
