feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,18,17,18,13,6,13,""
02,7,3,9,9,10,21,29,25,27,27,22,30,22,30,23,21,18,18,14,21,11,8,8,2,""
03,6,5,5,11,14,17,27,33,29,28,27,29,23,22,17,21,21,18,21,18,15,14,16,11,""
04,11,5,5,14,11,12,22,35,23,27,31,31,25,20,11,20,18,25,13,10,10,10,19,5,""
05,9,12,10,7,13,22,22,18,22,27,22,31,23,23,12,22,23,24,21,15,9,6,8,5,""
06,11,7,11,10,21,12,19,28,24,12,18,28,20,17,13,15,15,18,14,9,12,8,10,8,""
07,6,7,6,13,13,9,23,26,30,19,24,27,29,21,13,28,18,23,14,16,11,8,5,8,""
08,7,8,11,13,7,14,25,25,24,28,23,19,19,14,21,23,16,-1,-1,-1,-1,-1,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,6,22,22,28,36,30,28,29,20,19,15,31,18,12,17,16,7,1,7,""
11,3,6,8,10,14,17,16,23,22,31,29,24,35,19,16,25,24,16,15,10,13,9,8,7,""
12,8,2,13,16,13,14,22,25,20,19,31,23,28,22,26,16,27,14,13,12,7,7,11,4,""
13,7,4,11,8,6,17,20,16,26,8,22,23,23,13,22,27,23,14,12,18,13,12,13,8,""
14,7,10,14,5,7,15,22,15,22,22,18,15,19,17,15,21,15,15,17,8,21,9,15,8,""
15,5,3,10,13,11,15,23,17,23,23,29,23,24,18,24,22,23,18,11,12,21,6,7,3,""
16,2,8,14,8,21,15,21,23,26,24,23,36,26,21,20,17,15,11,12,11,20,8,3,5,""
17,6,8,10,9,9,20,20,19,32,31,17,21,18,26,21,23,14,29,14,15,7,4,4,2,""
18,2,4,18,9,13,9,18,26,23,23,26,33,16,15,15,28,30,21,13,12,10,12,6,6,""
19,6,5,12,14,16,16,20,16,28,17,19,25,21,13,17,28,19,18,20,18,19,17,14,5,""
20,3,6,8,8,13,14,18,13,22,22,104,42,20,12,15,23,23,18,15,11,14,9,10,7,""
21,3,7,5,11,13,9,19,20,21,22,18,21,23,24,19,12,15,11,16,13,16,19,12,8,""
22,9,9,7,12,10,11,28,23,19,12,22,23,25,11,25,20,24,13,24,16,12,14,7,7,""
23,8,12,8,14,16,14,20,21,32,21,19,25,21,30,22,28,12,20,20,16,10,6,8,4,""
24,6,6,7,10,6,14,15,19,18,11,20,25,23,19,21,21,28,16,10,15,21,16,12,7,""
25,13,9,7,12,10,15,19,14,20,22,33,19,25,21,11,28,12,20,17,11,13,15,9,6,""
26,6,14,1,16,15,15,23,23,26,18,18,35,21,17,18,17,19,24,20,12,7,15,7,7,""
27,11,8,6,10,8,16,19,23,20,26,26,24,27,21,18,17,20,11,14,19,15,9,9,6,""
28,7,8,7,11,16,22,20,11,22,26,22,28,30,10,19,25,20,18,15,17,20,13,9,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
