feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,32,33,33,36,34,44,38,31,15,14,13,8,19,13,4,9,15,15,9,16,28,20,24,35,""
02,28,50,37,51,70,42,35,23,11,10,14,5,12,4,6,7,11,13,12,5,18,12,19,30,""
03,29,29,32,39,34,33,33,19,11,9,8,11,10,8,8,5,11,3,5,6,11,15,20,27,""
04,27,28,36,29,40,30,19,16,13,6,10,7,5,3,8,3,10,20,5,13,12,8,14,17,""
05,21,22,28,26,33,35,36,25,11,6,8,9,4,5,5,4,4,6,10,10,9,19,15,27,""
06,21,34,21,30,21,19,18,16,6,7,6,14,7,6,5,10,12,10,7,6,15,23,30,16,""
07,33,34,30,33,24,33,26,20,8,10,8,11,4,6,9,3,4,6,5,6,6,10,19,20,""
08,24,28,24,34,32,39,25,17,12,6,6,5,7,7,3,5,7,7,9,14,16,28,36,28,""
09,43,34,59,37,49,44,28,20,11,4,14,11,8,5,4,2,3,10,6,10,12,19,18,17,""
10,15,19,26,25,37,25,20,10,13,12,7,8,4,5,4,3,2,4,5,9,7,13,13,21,""
11,18,18,34,33,29,19,16,18,13,15,3,7,4,9,2,5,3,14,9,4,10,17,15,18,""
12,9,16,25,19,20,15,16,11,2,5,8,8,7,5,5,6,8,7,9,5,14,12,16,14,""
13,15,18,19,20,20,21,19,8,9,5,12,4,5,3,0,6,1,10,9,5,4,16,13,9,""
14,14,22,21,15,26,22,13,14,14,10,8,6,6,6,5,5,5,8,3,6,11,14,9,13,""
15,17,21,28,28,25,26,17,13,6,11,8,5,7,6,3,5,9,5,6,6,9,14,13,16,""
16,15,18,19,31,28,22,25,6,12,6,7,5,5,5,4,2,3,8,7,9,7,10,16,20,""
17,25,17,25,33,30,34,27,13,11,7,12,4,10,11,2,3,3,11,8,11,26,19,20,28,""
18,25,26,18,28,17,22,13,8,7,7,7,3,7,2,4,5,2,3,7,1,6,15,20,14,""
19,18,26,26,19,21,17,18,13,6,12,5,9,3,4,1,0,2,6,2,1,7,12,12,22,""
20,19,22,34,36,34,29,18,11,7,11,5,8,5,5,6,5,3,5,5,5,9,11,16,16,""
21,18,15,27,20,17,17,11,11,6,8,12,5,6,2,3,4,3,6,4,7,6,11,14,11,""
22,10,14,17,11,9,6,13,3,10,8,11,8,4,6,10,5,2,0,1,3,7,2,13,12,""
23,15,7,11,12,12,15,12,9,4,9,2,4,3,6,9,5,1,8,6,5,6,4,3,8,""
24,14,17,17,26,20,13,10,21,8,9,7,14,7,5,6,6,5,3,6,19,18,21,30,27,""
25,23,39,31,40,37,40,25,17,10,7,10,10,9,6,5,3,6,5,12,19,16,21,27,22,""
26,25,28,40,36,47,25,19,16,10,19,15,8,7,3,6,8,6,10,5,9,19,18,22,16,""
27,16,24,27,26,24,26,21,25,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
