feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,27,29,34,31,32,30,30,29,32,35,24,29,30,22,20,14,19,19,17,19,22,26,25,21,""
02,33,25,26,34,27,27,39,38,22,29,43,37,40,27,25,22,20,23,32,12,20,29,31,20,""
03,40,27,21,28,37,35,33,27,23,25,29,37,36,22,32,20,14,22,1,20,16,33,29,37,""
04,42,34,30,30,32,36,33,25,30,30,36,1,29,25,27,27,16,15,18,0,23,13,26,25,""
05,31,26,36,19,24,39,39,31,29,39,34,25,40,35,26,25,19,26,23,24,23,26,25,27,""
06,45,34,36,29,33,33,23,36,34,35,22,23,35,33,28,30,26,19,14,22,23,20,34,25,""
07,24,42,35,41,33,34,52,39,34,23,33,32,30,25,24,23,17,23,18,16,24,40,28,28,""
08,21,30,36,42,34,44,40,37,23,35,31,34,26,28,34,25,26,11,23,16,17,16,21,22,""
09,34,27,41,35,37,40,37,11,35,31,31,35,26,29,25,13,27,20,18,27,18,15,24,22,""
10,33,35,38,18,37,32,30,33,33,30,32,26,32,33,19,20,19,19,13,18,22,27,51,28,""
11,26,27,16,13,18,22,29,30,28,26,38,35,41,40,28,17,15,24,19,18,20,28,27,26,""
12,32,35,27,26,40,41,31,28,28,24,33,37,30,28,30,13,14,22,24,12,41,19,44,24,""
13,30,32,29,29,36,34,34,35,28,6,44,35,36,28,26,26,14,17,9,22,28,32,39,37,""
14,29,30,27,36,35,37,37,33,35,31,40,35,35,31,19,22,22,23,19,19,30,19,51,25,""
15,30,28,36,30,41,35,30,24,28,32,21,28,40,32,30,25,20,23,17,23,24,24,38,26,""
16,29,23,26,19,35,27,33,33,31,32,34,40,29,27,24,20,19,22,20,18,16,21,31,28,""
17,26,25,35,33,30,33,22,24,42,40,29,39,35,45,22,24,21,26,15,19,33,21,28,24,""
18,30,26,34,39,27,36,34,31,28,35,41,35,49,26,36,31,10,22,27,13,25,23,31,28,""
19,27,26,26,30,36,29,39,35,32,33,27,40,33,28,22,19,14,18,16,29,25,34,20,32,""
20,29,26,24,38,32,48,39,36,24,39,32,31,27,30,28,21,20,26,16,14,17,28,43,20,""
21,27,28,33,27,23,31,24,33,30,29,38,21,33,27,27,16,26,14,24,19,18,28,40,22,""
22,27,26,33,24,33,27,33,34,31,34,30,42,30,29,22,21,18,22,23,21,19,23,30,36,""
23,33,29,34,37,26,43,42,33,39,36,32,40,31,31,32,22,18,15,25,22,23,19,19,33,""
24,40,39,31,31,29,32,32,39,34,42,35,36,24,31,34,27,20,29,16,25,26,23,23,38,""
25,24,24,37,29,33,31,23,36,42,44,46,48,37,24,21,20,34,17,22,26,19,37,28,34,""
26,39,34,25,46,20,20,39,37,39,43,34,41,43,30,24,19,16,16,17,25,29,23,23,33,""
27,37,23,29,30,23,27,42,35,47,35,47,40,41,38,26,20,14,24,35,18,24,27,26,27,""
28,24,37,31,41,25,33,26,29,35,46,36,35,30,24,26,20,18,25,17,19,18,27,29,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
