feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,51,67,41,46,44,37,27,19,25,7,15,13,10,9,6,10,6,7,10,10,16,26,26,28,""
02,54,64,63,58,61,67,26,17,19,30,17,18,22,7,10,9,11,15,6,8,10,23,21,33,""
03,50,64,60,48,45,38,42,28,25,12,22,17,19,9,8,7,6,2,10,9,18,14,19,54,""
04,58,32,43,42,38,28,18,13,24,15,7,17,8,8,12,3,10,4,3,5,9,23,39,47,""
05,55,38,41,41,52,48,38,21,19,18,24,18,20,10,10,6,2,8,8,12,11,20,28,23,""
06,38,41,37,47,39,45,44,15,15,11,16,12,7,10,8,5,4,9,8,7,11,18,30,26,""
07,36,39,25,50,44,44,33,14,28,17,6,8,5,17,4,9,9,3,1,7,9,12,27,45,""
08,45,68,62,48,52,44,28,17,21,10,13,11,6,9,5,9,5,4,0,11,6,20,31,32,""
09,44,56,59,61,60,41,30,13,18,9,15,11,13,12,13,12,4,4,6,12,18,8,27,46,""
10,40,44,60,61,68,44,24,21,23,16,21,15,10,15,10,6,4,5,6,10,6,27,33,40,""
11,52,54,48,49,42,38,34,20,25,25,14,11,18,5,5,8,9,5,5,6,14,25,32,41,""
12,39,47,62,49,59,44,47,21,21,21,13,15,17,7,16,7,6,2,4,5,3,16,16,37,""
13,31,61,64,52,49,22,28,18,26,25,12,20,19,14,8,4,5,5,6,9,10,15,13,41,""
14,44,52,47,62,47,45,38,22,21,8,16,11,15,9,6,6,4,7,6,7,13,21,13,24,""
15,25,26,67,46,47,48,25,15,22,18,14,16,9,10,9,9,11,9,4,7,18,13,21,21,""
16,23,40,39,44,42,33,10,20,12,6,9,5,2,12,8,6,6,4,11,12,15,12,29,35,""
17,33,47,33,38,31,31,24,11,26,14,13,9,10,13,9,2,6,4,9,11,14,13,19,30,""
18,28,32,53,41,63,34,27,20,29,15,15,6,12,13,5,1,5,6,7,6,7,18,16,22,""
19,29,27,38,41,53,40,14,10,15,10,12,12,14,9,7,3,5,6,-1,7,9,18,17,29,""
20,37,36,35,28,35,37,16,21,20,19,22,14,17,14,10,8,5,1,4,13,16,14,19,30,""
21,37,35,38,32,27,39,30,20,20,17,16,13,9,14,4,10,2,2,3,12,11,12,17,34,""
22,39,51,51,51,41,40,15,20,16,18,10,11,12,4,5,6,12,7,3,13,9,16,28,28,""
23,41,74,61,57,40,26,20,16,21,20,19,11,8,15,13,8,11,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,13,23,34,""
25,56,55,58,47,61,30,32,11,9,16,11,21,13,7,12,5,4,4,3,18,17,11,18,33,""
26,45,46,34,29,42,17,15,16,12,13,8,14,9,7,7,5,1,7,4,11,10,15,15,31,""
27,20,35,36,31,31,38,25,15,7,18,12,10,16,5,4,6,4,5,7,12,6,13,18,20,""
28,42,34,37,22,32,21,20,26,14,9,7,7,8,8,6,5,6,6,7,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
